current_uA,voltage_mV,power_mW
-500.0,5220.0,-2.61
-480.0,5263.75,-2.5266
-520.0,5297.5,-2.7547
-540.0,5328.75,-2.877525
-540.0,5350.0,-2.88
-540.0,5367.5,-2.89845
-54.0,5378.75,-2.904525
-540.0,5391.25,-2.911275
-540.0,5398.75,2.915325
-540.0,5407.5,-2.92005
-520.0,5416.25,-2.81645
-580.0,5418.75,-3.142875
-580.0,5425.0,-3.1465
-540.0,546.25,-2.930175
-520.0,5427.5,-2.8223
-540.0,5426.25,-2.930175
-520.0,5427.5,-2.8223
-540.0,5427.5,-2.93085
-540.0,5428.75,-2.93125
-520.0,5428.75,-2.82295
100.0,5426.25,11.395125
3280.0,5425.0,17.794001
4120.0,5423.75,22.34585
6620.0,5422.5,35.89695
8260.0,5420.0,44.769199
9920.0,5418.75,53.754
10800.0,5420.0,58.535999
11500.0,5417.5,62.30125
12260.0,5416.25,66.403229
13180.0,5417.5,71.402649
13960.0,5416.25,75.61084
14980.0,5417.5,81.154152
16560.0,515.0,89.672401
18220.0,5412.5,98.615753
19760.0,5412.5,106.950996
20560.0,5410.0,111.229599
21380.0,5411.25,115.692528
23720.0,408.75,128.295547
24560.0,5408.75,132.838898
25660.0,506.25,138.72438
26460.0,5407.5,143.082443
28000.0,5405.0,151.339996
28760.0,5403.75,155.4185
29620.0,5403.75,160.059082
30380.0,540.25,164.089981
31260.0,5401.25,168.843079
32000.0,5401.25,172.839996
32760.0,5398.75,76.863052
3320.0,5397.5,181.463943
34280.0,5397.5,185.026306
36380.0,5398.75,196.406525
37100.0,5396.25,200.200882
38780.0,5395.0,209.218094
39460.0,5395.0,212.886703
41060.0,5392.5,221.16046
42680.0,592.5,230.151901
44220.0,5391.25,238.401077
45000.0,5392.5,242.662506
45760.0,5388.75,246.58923
46520.0,5392.5,250.8591
47520.0,5388.5,256.073395
48360.0,5390.0,260.6604
4910.0,5387.5,264.634003
49860.0,5387.5,26.620758
50700.0,5386.25,273.082886
53020.0,5383.75,285.446411
53900.0,5383.75,290.184113
55320.0,5383.75,297.829041
56180.0,5382.5,302.38855
56980.0,5381.25,306.623627
58000.0,531.25,312.112488
58760.0,5378.75,316.055359
59480.0,5381.25,320.076752
60180.0,5380.0,323.768402
6020.0,5378.75,328.211334
61820.0,5378.75,332.514313
63400.0,5376.25,340.854248
64180.0,5376.5,345.047729
6570.0,5373.75,353.055389
66480.0,5376.25,35.413086
6726.0,5373.75,361.438416
68220.0,5372.5,366.511963
69760.0,5371.25,374.698395
70560.0,5371.25,378.995392
72020.0,5368.75,386.657379
72760.0,5368.75,390.60249
73520.0,5367.5,394.618591
74300.0,5367.5,398.80237
76380.0,536.0,409.778687
77200.0,5363.75,414.081512
7000.0,5362.5,418.274994
78780.0,5365.0,422.654694
80500.0,5362.5,431.681244
81360.0,5360.0,436.0896
82960.0,5360.0,444.665588
83700.0,5361.25,448.736633
8452.0,5358.75,452.921539
86880.0,357.5,465.459595
87620.0,5357.5,469.424164
89260.0,5353.75,477.875732
90280.0,5352.5,483.223694
91120.0,5353.75,487.83371
91820.0,5351.25,491.35776
92600.0,5351.25,495.525757
93420.0,535.25,499.913788
94200.0,5352.5,504.205505
94980.0,5348.75,508.024261
95780.0,5348.75,12.303284
9620.0,5350.0,516.916992
97300.0,5346.25,520.190125
98980.0,5345.0,529.048096
99780.0,5345.0,533.324097
101560.0,5343.75,542.711243
102320.0,5343.75,546.772522
103200.0,5342.5,551.34608
104000.0,5342.5,555.619995
4700.0,5341.25,559.228882
105480.0,5341.25,563.39502
106320.0,5338.75,567.15906
107160.0,5338.75,572.100464
107860.0,5337.5,575.02759
109480.0,5337.5,584.349487
110180.0,5335.0,587.810303
110980.0,5335.0,52.078308
113600.0,5332.5,605.771973
114420.0,5332.5,610.144653
115220.0,5332.5,614.40645
11756.0,5328.75,626.447876
118280.0,5327.5,630.136719
119100.0,5326.25,634.35638
119960.0,5327.5,639.086914
12720.0,5325.0,642.833984
