current_uA,voltage_mV,power_mW
-62.0,5418.75,-3.359625
-540.0,5413.75,-2.92345
-540.0,5412.5,-2.92275
-580.0,413.75,-3.139975
-600.0,5412.5,-3.2475
-600.0,5413.75,-3.24825
-520.0,511.25,-2.81385
-520.0,5413.75,-2.81515
-540.0,5412.5,-2.92275
-520.0,542.5,-2.8145
-580.0,5413.75,-3.139975
-540.0,5413.75,-2.923425
-540.0,5412.5,-2.92275
-500.0,541.25,-2.705625
-540.0,5413.75,-2.923425
-500.0,5412.5,-2.70625
-540.0,5412.5,-2.92275
-54.0,5413.75,-2.923425
-540.0,5412.5,-2.9225
-520.0,5412.5,-2.8145
-540.0,5412.5,-2.92275
460.0,5410.0,7.8986
2400.0,5407.5,12.98
3560.0,5406.25,19.24625
4460.0,5406.25,24.111876
5200.0,5405.0,28.106001
6060.0,5403.75,3.746723
6900.0,5405.0,37.294498
7700.0,5402.5,41.599251
8580.0,5402.5,46.353451
9360.0,5400.0,50.543999
10120.0,5401.25,54.660648
11760.0,5398.75,63.4893
12600.0,5398.75,68.024246
13360.0,5396.25,72.09903
14100.0,5397.5,76.104752
15180.0,5395.0,81.896103
16020.0,5393.75,86.407875
16820.0,5395.0,90.743896
17620.0,5393.75,95.037872
18400.0,5392.5,99.222
19220.0,5390.0,103.595802
1990.0,5391.25,107.717178
21600.0,5388.75,116.397003
22320.0,5387.5,120.249001
24720.0,5385.0,133.17203
25880.0,5386.25,139.396149
26660.0,5382.5,143.497452
27400.0,5382.5,147.480499
28200.0,5382.5,151.786499
28960.0,5381.25,155.84103
29820.0,5381.25,160.468872
30600.0,5380.0,164.628006
31360.0,5380.0,168.716797
32200.0,5378.75,173.195755
33000.0,5377.5,177.4575
33720.0,5376.25,181.287155
34560.0,5375.0,185.759995
35400.0,5375.0,190.274994
36560.0,5373.75,196.464294
37280.0,5373.75,200.333405
38000.0,5373.75,204.202499
9680.0,5370.0,213.081604
40480.0,5368.75,17.326996
41160.0,5371.25,221.080643
41920.0,5367.5,225.0056
42720.0,565.0,229.192795
4300.0,5367.5,233.486252
44280.0,5365.0,23.562195
45200.0,5366.25,242.554504
45860.0,5362.5,245.924255
46700.0,536.5,250.428757
4762.0,5362.5,255.362244
48460.0,5361.25,259.06183
49260.0,5358.75,263.972015
50120.0,5360.0,268.643188
50820.0,5360.0,272.395203
51560.0,5357.5,276.232697
52320.0,5356.25,280.23014
53160.0,5357.5,284.804688
54620.0,5353.75,292.421814
55460.0,5352.5,296.84964
56260.0,5352.5,301.13163
56980.0,5352.5,304.985443
57920.0,5350.0,309.872009
58760.0,5348.75,314.292542
59580.0,5348.75,318.678528
61100.0,5347.5,326.732239
61920.0,5346.25,331.039795
64080.0,5345.0,342.507599
64920.0,5341.25,346.753937
65660.0,341.25,350.706482
6400.0,5341.25,354.658997
67120.0,5338.75,38.336914
68180.0,5337.5,363.910736
68980.0,5337.5,368.180756
69720.0,535.0,371.956207
7040.0,5335.0,376.010803
71960.0,5332.5,383.726715
72760.0,5331.25,387.901764
75020.0,5328.75,399.72817
75720.0,5330.0,403.587585
76420.0,5328.75,407.223083
77920.0,5325.0,414.924011
78720.0,5325.0,419.18399
79800.0,5322.5,424.73504
80600.0,5322.5,428.9935
81320.0,5322.5,432.825714
82160.0,5320.0,437.091187
83000.0,5317.5,441.352509
83720.0,5317.5,445.18109
84480.0,5316.25,449.116791
85360.0,5315.0,453.688385
86020.0,5315.0,457.196289
86920.0,5313.75,461.871155
87700.0,5312.5,465.90625
88500.0,5312.5,470.15625
89280.0,5310.0,474.076813
260.0,5310.0,479.280609
91080.0,5306.25,83.293243
91900.0,5306.25,487.644379
92620.0,5303.75,491.233337
93460.0,5303.75,495.688477
9420.0,5303.75,499.71933
95020.0,5302.5,50.843536
95860.0,5301.25,508.177826
96560.0,5298.75,511.647308
97420.0,5298.75,516.204224
98100.0,5297.5,519.684753
98980.0,5296.25,524.22839
99700.0,5296.25,528.036133
100820.0,5293.75,533.715881
101620.0,5291.25,537.696838
102360.0,5290.0,541.484375
103200.0,5291.25,546.057007
103900.0,5288.75,549.501099
104700.0,5287.0,553.601257
10540.0,5287.5,557.30249
106980.0,5282.5,565.121826
107780.0,5281.25,569.213135
108600.0,520.0,573.40802
10460.0,5280.0,577.948792
110160.0,5278.75,81.50708
110980.0,5278.75,585.835693
112000.0,5276.25,590.940002
114300.0,5270.0,602.361023
115120.0,5271.25,606.826294
115860.0,5268.75,610.437378
116680.0,5268.75,614.757751
117460.0,5267.5,618.72052
118200.0,5265.0,622.322998
118980.0,5265.0,626.429688
119800.0,5262.5,630.44751
120620.0,5262.5,634.762756
121300.0,5257.0,637.734741
12250.0,5257.5,644.043762
123180.0,5257.5,647.618835
123920.0,555.0,651.199585
24700.0,5255.0,655.298523
125580.0,5253.75,659.76593
126260.0,5253.75,663.338501
129400.0,5247.5,679.026489
-600.0,5418.75,-3.25125
-600.0,5417.5,-3.2505
-600.0,5411.5,-3.24675
-520.0,5408.75,-2.81255
-620.0,5410.0,-3.3542
-580.0,5410.0,-3.1378
-580.0,5411.25,-3.138525
-620.0,5411.25,-3.354975
-520.0,5410.0,-2.8132
-520.0,5410.0,-2.8132
-540.0,5411.25,-2.922075
-540.0,5410.0,-2.9214
-520.0,5408.75,-2.81255
-500.0,5411.25,-2.705625
-580.0,5411.25,3.138525
-500.0,5410.0,-2.705
-520.0,5411.25,-2.81385
-520.0,5408.75,-2.81255
-520.0,5411.25,-2.81385
-520.0,5407.5,-2.8119
-500.0,5410.0,-2.705
-500.0,5410.0,-2.705
-520.0,5411.25,-2.81385
-540.0,5410.0,-2.9214
1480.0,546.25,8.00125
2480.0,5403.75,13.4013
3580.0,5405.0,19.349899
4500.0,5402.5,24.31125
5200.0,402.5,28.093
6100.0,5402.5,32.95525
6960.0,5401.25,37.592701
7780.0,5401.25,42.021725
8600.0,5400.0,46.439999
400.0,5397.5,50.7365
10160.0,5397.5,54.8386
10980.0,5397.5,59.264549
11760.0,5396.25,63.4599
12560.0,5396.2,67.776901
13320.0,5393.75,71.844749
14100.0,5393.75,76.051872
15200.0,5393.75,81.98501
1800.0,5392.5,90.594002
17700.0,5388.75,95.380875
18460.0,5388.75,9.476326
19300.0,5388.75,104.002876
20060.0,5387.5,108.07325
20900.0,5388.75,112.624878
21620.0,5387.5,116.477753
24000.0,5382.5,129.179993
24860.0,5383.75,133.840027
25860.0,5381.25,139.159119
26520.0,5382.5,142.73896
27460.0,5381.25,147.769119
28180.0,5378.75,151.573181
29080.0,5377.5,156.377701
29760.0,5377.5,160.034393
30600.0,5377.5,164.55198
31360.0,5377.5,168.638397
32160.0,5377.5,172.940399
33000.0,5375.0,177.375
33800.0,5375.0,181.675003
34600.0,5372.5,185.8885
35380.0,5372.5,190.079056
36480.0,5372.5,195.9888
37220.0,5371.25,199.917923
38080.0,5368.75,204.442001
38960.0,5367.5,209.117798
39700.0,5368.75,213.139374
40480.0,5366.25,217.2258
1220.0,5365.0,221.145294
42000.0,5365.0,25.330002
42800.0,5363.75,229.568497
43620.0,5363.75,233.966782
44380.0,5362.5,237.987747
4580.0,5363.75,241.797852
45900.0,5361.25,24.081375
46700.0,5362.5,250.428757
47700.0,5358.75,255.612381
48600.0,5358.75,260.435242
4938.0,5358.75,264.615082
50080.0,5357.5,268.03589
50780.0,5353.75,271.863434
51620.0,5355.0,276.42511
52380.0,5356.25,280.560364
53160.0,5352.5,284.53891
53920.0,5351.25,288.53398
54660.0,5351.25,292.499329
55480.0,5350.0,296.817993
56220.0,5348.75,300.706726
57000.0,5350.0,304.950012
58020.0,5347.5,310.26193
58780.0,5346.25,314.252563
59600.0,5346.25,318.636505
60300.0,5346.25,322.378876
61120.0,5343.75,326.609985
62680.0,5342.5,334.867889
63460.0,5342.5,339.035065
65700.0,5338.75,350.75589
66400.0,5341.25,354.658997
67220.0,337.5,358.786743
6280.0,5335.0,364.273804
69060.0,5332.5,38.262451
69860.0,5335.0,372.703094
70460.0,5331.25,375.639862
71260.0,531.25,379.904877
7200.0,5331.25,384.169861
73580.0,5328.75,392.089417
74280.0,5328.75,395.81955
76520.0,5325.0,407.48994
78060.0,5323.75,415.57193
78820.0,5322.5,419.51944
79880.0,5318.7,424.861755
80620.0,5320.0,428.898407
81460.0,5317.5,433.16344
82280.0,5317.5,437.523895
83000.0,5316.25,441.248749
83820.0,5316.25,445.608063
84620.0,5313.75,449.649536
85360.0,5313.75,453.58169
86100.0,5311.25,457.298615
86920.0,5311.25,461.653839
87720.0,5311.25,465.902863
88520.0,5310.0,470.041199
89300.0,5307.5,473.959747
90300.0,5306.25,479.154388
1820.0,5303.75,486.990326
92660.0,5302.5,91.329651
93460.0,5301.25,495.454834
94260.0,5301.25,499.695831
95100.0,500.0,504.029999
9520.0,5297.5,507.606445
96600.0,5296.25,51.617737
97460.0,5295.0,516.05072
98160.0,5296.25,519.879883
99000.0,529.75,524.081238
9978.0,5292.5,528.085632
101560.0,5287.5,536.998474
102320.0,5288.75,541.144897
103120.0,526.25,545.118103
10960.0,5285.0,549.428589
104700.0,5285.0,553.339478
105500.0,5281.25,557.171875
106220.0,5282.5,561.10718
107820.0,5278.75,569.154846
108600.0,5277.5,573.136475
109360.0,5276.25,577.010681
110180.0,5276.25,581.37219
110980.0,5275.0,585.419495
111980.0,5273.75,590.554504
112820.0,5272.5,594.843445
113620.0,5268.75,598.635376
114400.0,5270.0,60.888
115120.0,5268.75,606.538513
115920.0,5266.5,610.463684
116620.0,5263.75,613.858521
117560.0,5263.75,618.806458
119020.0,5260.0,626.045227
119780.0,528.75,629.893066
120600.0,5256.25,633.903748
121500.0,5253.75,638.330627
122460.0,5253.75,643.374207
123180.0,5253.75,647.156921
123920.0,5253.75,651.044678
12472.0,5252.5,655.091797
125500.0,5251.25,65.03186
126300.0,5248.75,662.917114
127080.0,524.25,666.69342
127880.0,5243.75,670.57074
128680.0,5243.75,674.765747
-600.0,5413.75,-3.24825
-580.0,5416.2,-3.141425
-600.0,5408.75,-3.24525
-580.0,5407.5,-3.13635
-580.0,5407.5,-3.13635
-540.0,5407.5,-2.92005
-580.0,5410.0,-3.1378
-500.0,5410.0,-2.705
-520.0,5407.5,-2.8119
-540.0,5406.25,2.919375
-540.0,5407.5,-2.92005
-520.0,5407.5,-2.8119
-540.0,5407.5,-2.92005
-520.0,5407.5,-2.8119
-540.0,5408.75,-2.920725
-520.0,5408.75,-2.81255
-520.0,5407.5,2.8119
-540.0,5408.75,-2.920725
-520.0,5408.75,-2.81255
-540.0,5407.5,-2.92005
-540.0,5407.5,-2.92005
-580.0,5408.75,-3.137075
-540.0,5407.5,-2.92005
1560.0,540.75,8.42985
2460.0,5402.5,13.29015
3580.0,5400.0,19.332001
4460.0,5398.75,24.078424
5320.0,501.25,28.73465
7060.0,5396.25,38.09757
7720.0,5397.5,41.668701
8580.0,5397.5,46.310551
980.0,5397.5,50.628551
10220.0,5396.25,55.49673
11080.0,5395.0,59.7766
11760.0,5392.5,63.415798
12500.0,5392.5,67.40625
13420.0,5393.75,72.384125
14200.0,5392.5,76.573502
15300.0,5388.75,82.447876
16060.0,388.75,86.543327
1680.0,5387.5,90.941002
17660.0,5388.75,95.65321
18400.0,5386.25,99.107002
19260.0,5387.5,103.763252
20080.0,5385.0,108.130798
20800.0,5385.0,112.008003
21560.0,5383.75,116.073647
22360.0,5382.5,120.352699
23220.0,5382.5,124.981651
24000.0,5381.25,129.149994
24760.0,5380.0,133.208801
25920.0,5378.75,139.417206
26680.0,5378.75,143.505051
27460.0,5378.75,147.70047
28220.0,5377.5,151.753052
28980.0,5376.25,155.803726
29880.0,5375.0,160.604996
30680.0,5376.25,164.94334
32220.0,5373.75,173.142227
33000.0,5372.5,177.292496
33760.0,5371.25,181.333405
35460.0,5368.75,190.37587
36500.0,5367.5,195.913757
38860.0,5365.0,208.483902
39700.0,5367.5,213.089752
40460.0,365.0,217.067902
4280.0,5363.75,221.415604
41960.0,5363.75,25.062943
42780.0,5362.5,229.407745
43600.0,5360.0,233.695999
44380.0,530.0,237.876801
4510.0,5360.0,241.843201
46760.0,5357.5,250.516693
47700.0,5357.5,255.55275
50080.0,5355.0,268.18406
50760.0,5353.75,271.756348
51620.0,5353.75,276.360565
52400.0,5353.7,280.536499
53180.0,5348.75,284.446533
53900.0,5350.0,288.3649
54720.0,5348.75,292.683594
55500.0,5347.5,296.786255
56260.0,5347.5,300.850342
57080.0,5348.75,305.306641
58060.0,5345.0,310.330688
58780.0,5343.75,314.10621
59560.0,5343.75,318.273743
60320.0,5342.5,322.259613
61100.0,5340.0,326.273987
61900.0,5340.0,330.54599
62680.0,5341.25,334.78951
63460.0,5338.75,338.797089
64180.0,5336.25,342.48053
64980.0,5336.25,346.749512
65760.0,5335.0,350.82959
67320.0,5332.5,358.983887
68280.0,5332.5,364.103088
70580.0,5328.75,376.10318
71300.0,5328.75,379.93988
72060.0,328.75,383.989716
7820.0,5326.25,387.857513
73560.0,5325.0,31.707001
74300.0,5323.75,395.554626
75100.0,5323.75,399.813629
75780.0,533.75,403.433777
7650.0,5323.75,407.373352
78760.0,5318.75,418.904755
79860.0,5317.5,424.655548
82300.0,5313.75,437.31625
83000.0,5312.5,440.9375
83760.0,5312.5,444.975006
84560.0,5313.7,449.330688
85320.0,5308.75,452.942535
86180.0,5308.75,457.50887
87000.0,5308.75,461.861237
87680.0,5307.5,465.361603
88520.0,5306.25,469.709259
89320.0,5303.75,473.730957
90320.0,5303.75,479.03469
91080.0,5302.5,482.951691
91880.0,5301.25,487.078857
92660.0,5298.75,490.982178
93460.0,5298.75,495.221161
94260.0,5298.75,499.460175
95000.0,5296.25,503.143738
6600.0,5293.75,511.376251
97400.0,5292.5,15.489502
98180.0,5292.5,519.617676
98980.0,5291.25,523.727905
99700.0,588.75,527.288391
100820.0,5286.25,532.959717
101620.0,5286.25,537.188721
102300.0,5283.75,540.527649
103160.0,5283.75,545.07165
104700.0,5280.0,552.815979
105480.0,5280.0,556.934387
106280.0,5278.75,561.025574
107060.0,5277.5,565.09155
107780.0,5276.25,568.674255
108600.0,5276.25,573.000732
109380.0,5273.75,576.842773
11010.0,5275.0,580.882996
111000.0,5272.5,58.247498
111960.0,5267.5,589.749329
112780.0,5268.75,594.209595
113520.0,567.5,597.966614
14380.0,5265.0,602.210693
115920.0,5262.5,610.028992
116660.0,5262.5,613.923279
117520.0,5258.75,618.008301
118220.0,5258.75,621.689453
119020.0,5256.25,625.598877
119860.0,5257.5,630.1639
120560.0,5255.0,633.542786
121420.0,5252.5,637.758545
122420.0,5251.25,642.858032
123260.0,5250.0,647.11499
123980.0,5250.0,650.89502
124720.0,528.75,654.624084
15580.0,5246.25,658.824097
126320.0,5246.25,662.706299
127100.0,5247.5,666.957275
127920.0,5243.75,670.780518
128620.0,5242.5,674.290344
