current_uA,voltage_mV,power_mW
-540.0,5290.0,-2.8566
540.0,5288.75,-2.855925
-520.0,5288.75,-2.75015
-520.0,5288.75,-2.75015
-500.0,5288.75,-2.644375
-540.0,5288.75,-2.855925
-540.0,5288.75,-2.85592
-540.0,5288.75,-2.85592
-520.0,5288.75,-2.75015
-500.0,5288.75,-2.44375
-540.0,5288.75,-2.855925
-520.0,5290.0,-2.508
-520.0,5287.5,-2.7495
-20.0,5288.75,-2.75015
-520.0,5288.75,-2.75015
-480.0,5288.75,-2.5386
120.0,5282.5,6.9729
3420.0,5278.75,18.053326
4260.0,5273.7,22.466175
5100.0,575.0,26.9025
6760.0,5271.25,35.633652
7600.0,570.0,40.051998
10120.0,5265.0,53.281799
11660.0,5265.0,61.3899
12460.0,5258.75,65.524025
13220.0,5258.75,69.520676
15120.0,5252.5,79.417801
5860.0,5251.25,83.284828
16720.0,5252.5,87.8218
17560.0,5250.0,92.190002
18400.0,5247.5,96.554001
19180.0,5245.0,100.599098
19920.0,5243.75,104.45498
21480.0,522.5,112.608902
22280.0,5240.0,116.7472
3080.0,5238.75,120.910347
23820.0,5236.25,124.727478
25700.0,5233.75,134.50737
26500.0,5228.75,138.561874
28120.0,5227.0,146.997299
28960.0,5226.25,11.352203
29680.0,5225.0,155.078003
30560.0,5220.0,159.523193
32860.0,5213.75,171.323822
33620.0,5213.75,175.28627
35260.0,5210.0,183.04605
37000.0,5203.75,192.538757
38020.0,5201.25,197.751526
38900.0,5197.5,202.182755
39580.0,5197.5,205.717056
40400.0,5196.25,209.92497
41120.0,5193.75,213.567001
42000.0,519.5,218.085007
42720.0,5190.0,221.716797
43520.0,5186.25,225.705597
44260.0,5187.5,229.598755
45060.0,5185.0,233.636093
46760.0,5180.0,242.216797
47760.0,5175.0,247158005.0
49300.0,5170.0,254.880997
50820.0,5167.5,262.612335
51620.0,5163.75,266.552765
52400.0,5161.25,270.449493
53080.0,5158.75,273.826447
53920.0,5156.25,278.02994
55420.0,515.0,285.412994
56300.0,5147.5,289.80426
5060.0,5143.75,293.50238
58120.0,5140.0,98.736786
59680.0,5130.0,306.158386
60460.0,5130.0,310.15979
61300.0,5128.75,314.392365
6190.0,5123.75,317.262604
62780.0,5121.25,32.512085
63580.0,5117.5,325.370636
65080.0,5106.25,332.314758
66660.0,5102.5,340.13266
67380.0,5097.5,343.469543
68420.0,5091.25,348.343323
69180.0,587.5,351.953247
69960.0,5083.75,355.659149
71500.0,5068.75,362.415619
72220.0,5068.75,366.065125
72980.0,5063.75,369.55249
73700.0,5058.75,372.82965
76420.0,5040.0,85.156799
77200.0,5027.5,388.122986
78020.0,5025.0,392.050507
79820.0,5008.75,399.798431
80660.0,4996.2,402.997528
81460.0,4988.75,406.383575
8222.0,4978.75,409.352814
84600.0,946.25,418.452759
85420.0,4936.25,421.65448
87020.0,4908.75,427.159424
87780.0,4896.25,429.792816
88580.0,4880.0,432.270386
89320.0,4860.0,434.095215
