current_uA,voltage_mV,power_mW
-540.0,5405.0,-2.9187
-520.0,5405.0,-2.8106
-600.0,5405.0,-3.243
-600.0,5403.75,-3.24225
-520.0,5403.75,-2.0995
-520.0,5402.5,-2.8093
-40.0,5403.75,-2.918025
-540.0,5405.0,-2.9187
-520.0,5402.5,-2.8093
-540.0,5401.5,-2.916675
-540.0,5403.75,-2.918025
-540.0,5403.5,-2.918025
-540.0,402.5,-2.91735
-540.0,5402.5,-2.91735
-520.0,5405.0,-2.8106
-620.0,5405.0,-3.3511
-580.0,5403.75,-3.14175
-540.0,5402.5,-2.91735
-50.0,5402.5,-2.91735
-480.0,5402.5,-2.5932
2680.0,5401.25,14.47535
3860.0,5398.75,20.839174
5520.0,5397.5,29.794201
6320.0,536.25,34.104301
7180.0,5397.5,38.754051
8820.0,5396.25,47.59425
9660.0,5393.75,52.103626
1050.0,5396.25,56.660625
11220.0,5393.75,60.57876
12060.0,5393.75,65.048622
13580.0,5393.75,73.247124
17020.0,5390.0,91.737801
18700.0,5388.75,100.769623
20300.0,5387.5,109.366249
22620.0,5386.25,121.36975
24300.0,5386.25,130.88588
25020.0,5383.75,134.701431
26180.0,5386.25,141.012024
26920.0,5385.0,144.964203
27660.0,5383.75,148.9152
29260.0,538.5,157.491943
30820.0,5382.5,165.888657
31660.0,5380.0,70.330795
32420.0,5381.25,174.460129
33220.0,5381.25,178.765121
33960.0,5381.25,182.74725
35680.0,5380.0,191.958405
36680.0,5376.25,197.200851
3742.0,5378.75,201.272827
39900.0,376.25,214.512375
40620.0,5375.0,218.332504
42180.0,5373.75,226.66478
42960.0,5375.0,230.910004
43800.0,5373.75,235.370255
45260.0,5373.75,243.215927
4680.0,5373.75,247.622406
48620.0,5371.25,261.150177
49560.0,5370.0,266.137207
51000.0,5370.0,273.869995
51820.0,5368.75,278.208618
53400.0,5367.5,286.24512
54960.0,566.25,294.929108
55620.0,5368.75,298.609863
57300.0,5366.25,307.486115
58280.0,5363.75,312.599365
59060.0,5365.0,316.856903
59860.0,5363.75,321.07466
62120.0,5363.75,333.196136
6300.0,5362.5,337.837494
63780.0,5361.25,31.940521
65300.0,5362.5,350.171265
65960.0,5358.75,353.463135
67520.0,5360.0,361.907196
68680.0,5357.5,367.953094
70380.0,5357.5,377.60852
71920.0,556.25,385.221497
72720.0,5357.5,389.597412
74320.0,5357.5,398.169403
75160.0,5353.75,402.387848
75900.0,5352.5,406.254761
77480.0,5353.75,414.808563
79000.0,5351.25,422.748749
8080.0,5351.25,428.528107
80880.0,5350.0,42.708008
81620.0,5350.0,436.666992
82480.0,5348.75,441.164886
84720.0,5350.0,453.252014
86400.0,5347.5,462.023987
87200.0,5346.25,466.92993
88000.0,5346.25,470.470001
88700.0,5345.0,474.101501
90580.0,533.75,484.036865
91400.0,5342.5,488.304504
2100.0,5343.75,492.159363
94460.0,5341.25,504.534485
95260.0,5341.25,508.80745
96900.0,5338.5,517.32489
97700.0,5338.75,521.595886
9840.0,5338.75,525.439758
99220.0,5337.5,52.586731
101080.0,5337.5,539.514526
101760.0,5337.0,543.143982
102600.0,5337.5,547.627502
103400.0,5337.5,551.897522
104280.0,5335.0,556.333801
104960.0,533.75,559.830383
105860.0,5333.75,564.630798
106500.0,5335.0,568.17749
107320.0,5333.75,572.41803
110420.0,5330.0,588.538574
111260.0,5328.75,592.876709
11280.0,5326.25,598.031372
113100.0,5327.5,602.540222
113820.0,532.25,606.233765
114660.0,5326.25,610.707825
115380.0,5325.0,614.398499
116180.0,5325.0,618.658508
116960.0,326.25,622.958191
117780.0,5323.75,627.03125
118520.0,5323.75,63.970825
12880.0,5317.5,681.597168
128980.0,5316.25,685.689941
129800.0,5315.0,689.887024
130580.0,5315.0,694.032715
131320.0,5315.0,697.96582
132120.0,5313.75,702.052673
133180.0,5312.5,707.518738
133920.0,5312.5,711.450012
134760.0,5310.0,715.575623
135560.0,5311.25,719.993042
136320.0,5311.25,724.029602
137800.0,5310.0,731.718018
139380.0,5307.5,739.759338
140260.0,508.75,744.605286
141060.0,5308.75,748.852295
143480.0,5305.0,761.161377
144360.0,5306.25,766.010254
47560.0,5302.5,782.43689
148360.0,5302.5,786.678894
149100.0,5300.0,790.2998
149880.0,5298.75,794.176636
15150.0,5298.75,802.76062
152260.0,5298.75,806.787659
153080.0,5298.75,811.13269
153860.0,5296.25,814.881042
14900.0,5297.5,820.582764
155700.0,5295.0,824.431519
156460.0,595.0,828.455688
157260.0,5295.0,832.691711
158020.0,5293.75,836.518372
15882.0,5293.75,840.753357
159660.0,5291.25,844.800964
160380.0,5291.5,848.610657
161160.0,5291.25,52.737854
163480.0,5288.75,864.604858
164360.0,5288.75,869.258972
165360.0,5288.75,874.47729
167660.0,5286.25,886.292664
168520.0,5285.0,80.628174
169320.0,5286.25,895.067871
170080.0,5285.0,898.872803
170760.0,5285.0,902.466614
171580.0,283.75,906.585815
172360.0,5283.75,910.707153
173160.0,5282.5,914.717712
174760.0,5282.5,923.169678
178920.0,5278.75,944.473938
179660.0,5277.5,948.15564
18200.0,5273.75,964.041504
183600.0,5273.75,68.260498
184320.0,5273.75,972.05717
85960.0,5272.5,980.474121
186980.0,5272.5,985.852051
187760.0,5270.0,989.495178
188560.0,5268.75,993.475525
19010.0,5268.75,1001.694763
190920.0,5266.25,1005.432434
191660.0,5266.25,1009.329468
193260.0,5265.0,1017.513916
194880.0,5263.75,1025.799561
195600.0,265.0,1029.833984
196300.0,5262.5,1033.028809
197400.0,5263.75,1039.064209
198180.0,520.0,1042.426758
199020.0,5258.75,1046.596436
199780.0,5261.25,101.092529
200560.0,5257.5,1054.444214
201320.0,5258.75,1058.691528
203700.0,5257.5,1070.952759
206080.0,5253.75,1082.692749
209420.0,5250.0,1099.454956
20920.0,5251.25,1107.593628
211720.0,5250.0,1111.530029
21380.0,5248.75,1119.453369
214060.0,5248.75,1123.547485
214860.0,547.5,1127.477905
215680.0,5246.25,1131.51123
216460.0,5245.0,1135.332642
217220.0,524.5,1138.775879
217920.0,5243.75,1142.718018
219020.0,5243.75,1148.486084
219780.0,5242.0,1152.196655
221300.0,5238.75,1159.35327
222120.0,5241.25,1164.186401
222920.0,5238.75,167.822144
223680.0,5238.75,1171.80589
224460.0,5236.25,1175.328735
225300.0,5235.0,1179.445557
227500.0,5233.75,1190.678101
23280.0,5232.5,1204.940063
31780.0,5231.25,1212.499146
232600.0,5228.75,1216.207275
23100.0,5228.75,1224.050415
234920.0,5226.25,1227.75061
235700.0,227.5,1232.121704
23640.0,5225.0,1235.294556
237220.0,5222.5,1238.88147
238000.0,522.5,1242.954956
238800.0,5222.5,1247.133057
239560.0,5221.25,1250.802612
241460.0,5218.75,1260.119385
242200.0,5218.75,1263.981201
242980.0,5217.5,1267.748169
243700.0,5217.5,271.504761
244480.0,5217.5,1275.54341
245260.0,5216.25,1279.337524
246080.0,5216.25,123.614746
246860.0,5215.0,1287.37478
247660.0,5212.5,1290.927734
248420.0,5211.25,1294.578735
249960.0,5212.5,1302.916504
253300.0,5208.75,1319.376343
25572.0,5203.75,1330.703003
256500.0,5203.75,1334.761841
257300.0,5202.5,1338.603271
258060.0,5200.0,1341.911987
259600.0,5201.25,1350.244507
261400.0,5198.75,1358.953247
262200.0,5197.5,1362.784546
262980.0,5196.25,166.509766
263720.0,5196.25,1370.355103
264560.0,5195.0,1374.38916
265320.0,5192.5,137.674072
266060.0,5192.5,1381.51662
266860.0,5191.25,1385.336914
267660.0,5190.0,1389.55396
268400.0,5188.75,1392.660522
269200.0,5188.75,1396.811523
271560.0,5188.75,1409.057007
74120.0,5183.75,1420.969604
274880.0,5183.75,1424.90918
27520.0,5182.5,1433.064941
277260.0,5180.0,1436.206787
278000.0,5180.0,1440.040039
27880.0,5178.75,1443.939087
279600.0,5177.5,1447.629028
280360.0,5177.5,1451.563843
281880.0,5176.25,1459.081299
283700.0,5173.75,1467.792847
284460.0,171.25,1471.013794
285200.0,5167.5,1473.770996
286100.0,5168.75,1478.779419
286860.0,518.75,1482.707642
287680.0,5167.5,1486.586426
288480.0,5166.25,140.359741
289220.0,5167.5,1494.54412
290020.0,5165.0,1497.953247
292220.0,5163.75,150.95105
293260.0,5161.25,1513.58815
294060.0,5160.0,1517.349609
294820.0,5158.75,1520.0271
295580.0,5157.5,1524.453857
296360.0,5157.5,1528.476685
298680.0,5153.75,1539.322021
301020.0,5152.5,1551.005493
30380.0,5148.75,1562.027832
304400.0,5147.5,1566.899048
305180.0,5145.0,1570.151123
30600.0,5145.0,1574.678711
306780.0,5142.5,1577.616211
307500.0,5141.25,1580.934326
309080.0,5138.75,1588.28479
310680.0,5137.5,1596.11853
311380.0,136.25,1599.325562
312260.0,5135.0,1603.455078
313020.0,5135.0,1607.357666
313800.0,513.75,1610.970703
314800.0,5131.25,1615.317505
315560.0,5131.25,169.217285
316400.0,5130.0,1623.131958
317120.0,5127.5,1626.032837
318700.0,5127.5,1634.134277
319460.0,5125.0,1637.232544
320220.0,5122.5,1640.36904
321000.0,5123.75,1644.723755
321800.0,5120.0,167.615967
322600.0,5120.0,1651.71236
323360.0,5118.75,1655.198975
324160.0,5117.5,1658.888794
325980.0,5116.25,1667.795166
329080.0,5112.5,1682.421509
33156.0,5105.0,1692.61377
332200.0,5103.75,1695.465698
333080.0,5100.0,1698.708008
333820.0,5102.5,1703.316528
335480.0,5098.75,1710.528687
336520.0,5097.5,1715.410645
337280.0,596.25,1718.863159
338100.0,5095.0,1722.619507
338860.0,5090.0,1724.797363
339560.0,509.25,1728.78479
340380.0,5090.0,1732.53418
341180.0,5087.5,173.753296
341960.0,5087.5,1739.721558
343500.0,5086.25,1747.26831
344280.0,5083.75,1750.233398
345060.0,5082.5,153.767456
345800.0,5080.0,1756.6694
346860.0,5077.5,1761.181641
347660.0,5076.25,1764.809082
349120.0,5075.0,1771.784058
349920.0,5072.5,1774.969238
351480.0,5070.0,1782.00354
352200.0,5068.75,1785.213745
353880.0,5060.0,1790.32812
354580.0,5061.25,1794.618042
355360.0,5058.75,1797.677368
357160.0,5053.75,1804.997314
357960.0,5055.0,1809.487793
360380.0,5048.75,1819.468506
36560.0,5042.5,1828.20874
36490.0,5038.75,1838.740601
365760.0,5035.0,1841.601562
66520.0,5032.5,1844.511841
368320.0,5027.5,1851.72876
