current_uA,voltage_mV,power_mW
-480.0,5235.0,-2.5128
-480.0,5235.0,-2.5128
-540.0,5236.25,-2.827575
-500.0,5235.0,-2.6175
-500.0,5233.75,-2.616875
-520.0,5236.25,-2.72285
-500.0,5233.75,-2.616875
-500.0,5236.25,-2.618125
-480.0,5235.0,-2.5128
-520.0,5237.5,-2.7235
-480.0,5237.5,-2.514
-480.0,5238.75,-2.5146
-500.0,5235.0,-2.6175
-500.0,5237.5,-2.61875
-480.0,5237.5,-2.514
-540.0,5238.75,-2.828925
-500.0,5237.5,-2.61875
-520.0,5238.75,-2.72415
-480.0,5237.5,-2.514
-480.0,5235.0,-2.5128
-540.0,5237.5,-2.82825
-520.0,5237.5,-2.7235
-500.0,5238.75,-2.619375
-480.0,5238.75,-2.5146
1660.0,5235.0,8.6901
2600.0,5233.75,13.60775
3580.0,5235.0,18.741301
4680.0,5233.75,24.49395
5480.0,5233.75,28.68095
6360.0,5232.5,33.278702
7220.0,5232.5,37.778648
8120.0,5233.75,42.498051
8860.0,5230.0,46.337799
9680.0,5228.75,50.6143
10480.0,5230.0,54.810398
11300.0,5228.75,59.084873
12120.0,5228.75,63.372452
12960.0,5227.5,67.748398
13700.0,5227.5,71.616753
14480.0,5226.25,75.676102
15200.0,5226.25,79.439003
16360.0,5225.0,85.481003
17120.0,5225.0,89.452003
18000.0,5223.75,94.027496
18760.0,5223.75,97.997551
19620.0,5223.75,102.489975
20400.0,5223.75,106.564499
21100.0,5223.75,110.221123
21920.0,5222.5,114.477203
22760.0,5223.75,118.892548
23520.0,5220.0,122.774399
24360.0,5222.5,127.2201
25120.0,5220.0,131.126404
25860.0,5221.25,135.02153
27000.0,5220.0,140.940002
27800.0,5218.75,145.081253
28520.0,5218.75,148.838745
29300.0,5217.5,152.872757
30160.0,5218.75,157.397507
30960.0,5218.75,161.572495
31720.0,5216.25,165.459457
32480.0,5215.0,169.383194
33380.0,5216.25,174.118423
34100.0,5215.0,177.831497
34820.0,5213.75,181.54277
35680.0,5213.75,186.026596
36560.0,5213.75,190.6147
37520.0,5211.25,195.526093
38400.0,5211.25,200.112
39180.0,5212.5,204.225754
40020.0,5211.25,208.55423
40720.0,5211.25,212.202103
41460.0,5210.0,216.006607
42300.0,5211.25,220.435883
43120.0,5211.25,224.709106
43920.0,5208.75,228.768295
44620.0,5208.75,232.414429
45520.0,5207.5,237.045395
46360.0,5206.25,241.361755
47160.0,5207.5,245.585693
47820.0,5206.25,248.962875
48880.0,5206.25,254.481506
49620.0,5205.0,258.272095
50420.0,5205.0,262.436096
51220.0,5202.5,266.472046
52020.0,5203.75,270.699066
52820.0,5202.5,274.796051
53520.0,5202.5,278.437805
54360.0,5202.5,282.807892
55120.0,5201.25,286.692902
55880.0,5198.75,290.506165
56580.0,5198.75,294.145264
57460.0,5198.75,298.720184
58200.0,5198.75,302.567261
59260.0,5198.75,308.077911
60100.0,5197.5,312.369751
60800.0,5197.5,316.007996
61560.0,5196.25,319.881165
62460.0,5197.5,324.635864
63220.0,5196.25,328.506927
64020.0,5195.0,332.583893
64760.0,5195.0,336.428192
65520.0,5193.75,340.294495
66300.0,5195.0,344.428497
67180.0,5193.75,348.916138
68000.0,5192.5,353.089996
68760.0,5191.25,356.950348
69800.0,5191.25,362.349243
70480.0,5190.0,365.791199
71380.0,5188.75,370.372986
72100.0,5188.75,374.108887
72900.0,5188.75,378.259888
73680.0,5188.75,382.307098
74400.0,5186.25,385.856995
75280.0,5187.5,390.515015
76060.0,5186.25,394.466187
76780.0,5185.0,398.104309
77680.0,5185.0,402.770813
78400.0,5186.25,406.60199
79180.0,5185.0,410.548309
80000.0,5182.5,414.600006
81020.0,5183.75,419.987427
81860.0,5181.25,424.137115
82600.0,5181.25,427.971252
83380.0,5183.75,432.221069
84160.0,5181.25,436.053986
84860.0,5181.25,439.680878
85760.0,5181.25,444.343994
86520.0,5178.75,448.06546
87260.0,5178.75,451.897736
88200.0,5177.5,456.655487
88820.0,5178.75,459.976562
89600.0,5176.25,463.791992
90460.0,5177.5,468.356659
91520.0,5173.75,473.501587
92360.0,5175.0,477.963013
93000.0,5175.0,481.274994
93900.0,5172.5,485.697754
94700.0,5172.5,489.835754
95480.0,5173.75,493.989655
96120.0,5172.5,497.180695
96920.0,5168.75,500.955261
97800.0,5168.75,505.503754
98500.0,5170.0,509.244995
99360.0,5170.0,513.691223
100120.0,5168.75,517.495239
100900.0,5168.75,521.526855
102000.0,5166.25,526.95752
102860.0,5167.5,531.529053
103560.0,5167.5,535.146301
104360.0,5167.5,539.280273
105060.0,5165.0,542.634888
105880.0,5162.5,546.60553
106700.0,5163.75,550.972107
107400.0,5165.0,554.721008
108220.0,5163.75,558.821045
108980.0,5162.5,562.609253
109800.0,5160.0,566.567993
110580.0,5160.0,570.592773
111380.0,5158.75,574.581604
112100.0,5157.5,578.155762
113160.0,5158.75,583.76416
113960.0,5158.75,587.891174
114700.0,5157.5,591.565247
115460.0,5156.25,595.340637
116260.0,5155.0,599.320312
117080.0,5157.5,603.840088
117880.0,5155.0,607.671387
118620.0,5155.0,611.486084
119360.0,5153.75,615.151611
120180.0,5153.75,619.377686
120980.0,5152.5,623.349426
121700.0,5152.5,627.059265
122500.0,5152.5,631.181274
123600.0,5150.0,636.539978
124380.0,5150.0,640.557007
125120.0,5148.75,644.211609
125920.0,5148.75,648.330627
126720.0,5147.5,652.291199
127480.0,5146.25,656.043945
128200.0,5146.25,659.749268
