current_uA,voltage_mV,power_mW
-480.000000,5228.750000,-2.509800
-500.000000,5228.750000,-2.614375
-520.000000,5228.750000,-2.718950
-520.000000,5230.000000,-2.719600
-440.000000,5228.750000,-2.300650
-480.000000,5228.750000,-2.509800
-480.000000,5228.750000,-2.509800
-520.000000,5228.750000,-2.718950
-480.000000,5226.250000,-2.508600
-500.000000,5228.750000,-2.614375
-520.000000,5230.000000,-2.719600
-520.000000,5227.500000,-2.718300
-500.000000,5228.750000,-2.614375
-480.000000,5230.000000,-2.510400
-480.000000,5228.750000,-2.509800
-540.000000,5228.750000,-2.823525
-500.000000,5230.000000,-2.615000
-500.000000,5227.500000,-2.613750
-520.000000,5228.750000,-2.718950
-480.000000,5227.500000,-2.509200
-480.000000,5228.750000,-2.509800
-480.000000,5228.750000,-2.509800
-520.000000,5228.750000,-2.718950
-440.000000,5228.750000,-2.300650
1760.000000,5225.000000,9.196000
2660.000000,5223.750000,13.895175
3660.000000,5223.750000,19.118925
4760.000000,5220.000000,24.847200
5580.000000,5221.250000,29.134575
6400.000000,5220.000000,33.408001
7260.000000,5218.750000,37.888126
8060.000000,5218.750000,42.063126
8900.000000,5218.750000,46.446877
9700.000000,5218.750000,50.621876
10520.000000,5217.500000,54.888100
11320.000000,5217.500000,59.062099
12020.000000,5213.750000,62.669273
12900.000000,5215.000000,67.273499
13680.000000,5213.750000,71.324097
14520.000000,5212.500000,75.685501
15300.000000,5212.500000,79.751251
16360.000000,5211.250000,85.256050
17260.000000,5212.500000,89.967751
18000.000000,5210.000000,93.779999
18860.000000,5211.250000,98.284172
19580.000000,5208.750000,101.987328
20360.000000,5207.500000,106.024696
21200.000000,5206.250000,110.372498
21920.000000,5207.500000,114.148399
22660.000000,5206.250000,117.973625
23500.000000,5205.000000,122.317497
24320.000000,5203.750000,126.555199
25100.000000,5203.750000,130.614120
25900.000000,5203.750000,134.777130
27000.000000,5202.500000,140.467499
27720.000000,5202.500000,144.213303
28520.000000,5201.250000,148.339645
29380.000000,5200.000000,152.776001
30160.000000,5198.750000,156.794296
30960.000000,5197.500000,160.914597
31820.000000,5197.500000,165.384445
32600.000000,5197.500000,169.438507
33320.000000,5196.250000,173.139053
34020.000000,5195.000000,176.733902
34880.000000,5195.000000,181.201599
35780.000000,5193.750000,185.832382
36460.000000,5192.500000,189.318542
37560.000000,5192.500000,195.030304
38280.000000,5192.500000,198.768906
39080.000000,5191.250000,202.874054
40000.000000,5188.750000,207.550003
40780.000000,5188.750000,211.597229
41500.000000,5190.000000,215.384995
42360.000000,5187.500000,219.742493
43180.000000,5186.250000,223.942276
43880.000000,5185.000000,227.517807
44680.000000,5183.750000,231.609955
45380.000000,5183.750000,235.238571
46280.000000,5183.750000,239.903946
47020.000000,5183.750000,243.739929
47800.000000,5182.500000,247.723495
48820.000000,5180.000000,252.887604
49660.000000,5181.250000,257.300873
50360.000000,5180.000000,260.864807
51180.000000,5177.500000,264.984436
52020.000000,5178.750000,269.398590
52700.000000,5177.500000,272.854248
53560.000000,5177.500000,277.306885
54160.000000,5176.250000,280.345703
55020.000000,5173.750000,284.659729
55820.000000,5175.000000,288.868500
56720.000000,5171.250000,293.313293
57480.000000,5173.750000,297.387146
58280.000000,5173.750000,301.526154
59280.000000,5170.000000,306.477600
59960.000000,5168.750000,309.918243
60820.000000,5170.000000,314.439392
61560.000000,5171.250000,318.342163
62380.000000,5166.250000,322.270660
63080.000000,5167.500000,325.965912
63900.000000,5165.000000,330.043488
64700.000000,5167.500000,334.337250
65500.000000,5163.750000,338.225616
66320.000000,5165.000000,342.542786
67180.000000,5165.000000,346.984711
67960.000000,5163.750000,350.928436
68600.000000,5161.250000,354.061737
69700.000000,5160.000000,359.652008
70500.000000,5158.750000,363.691864
71300.000000,5157.500000,367.729736
72060.000000,5157.500000,371.649445
72900.000000,5156.250000,375.890625
73600.000000,5155.000000,379.407990
74420.000000,5156.250000,383.728119
75200.000000,5153.750000,387.562012
75900.000000,5152.500000,391.074738
76720.000000,5152.500000,395.299805
77580.000000,5151.250000,399.633972
78300.000000,5150.000000,403.244995
79120.000000,5150.000000,407.467987
79980.000000,5148.750000,411.797028
80920.000000,5147.500000,416.535706
81780.000000,5146.250000,420.860321
82500.000000,5146.250000,424.565613
83220.000000,5143.750000,428.062866
84120.000000,5142.500000,432.587097
84920.000000,5143.750000,436.807251
85660.000000,5141.250000,440.399475
86400.000000,5140.000000,444.096008
87220.000000,5136.250000,447.983734
88000.000000,5137.500000,452.100006
88800.000000,5138.750000,456.321014
89600.000000,5136.250000,460.208008
