uptime,voltage_mV,current_uA,power_mW,iadj_uV
855, 5273.750000, 102460.000000, 540.348450, 1225000
860, 5270.000000, 103160.000000, 543.653198, 1222500
866, 527.500000, 103900.000000, 547.293274, 1220000
872, 5267.500000, 10760.000000, 551.823303, 1217500
877, 5266.250000, 105500.000000, 55.589355, 1215000
883, 5266.250000, 106320.000000, 559.907715, 112500
889, 5265.000000, 107120.000000, 563.986816, 1210000
906, 5260.000000, 109420.00000, 575.549194, 1202500
912, 5258.750000, 110100.000000, 578.988403, 1200000
917, 5257.500000, 111000.000000, 583.582520, 1197500
23, 5256.250000, 112020.000000, 588.805115, 1195000
929, 5255.00000, 112800.000000, 592.763977, 1192500
934, 5253.750000, 113580.00000, 596.720947, 1190000
940, 5252.500000, 114380.000000, 600.78945, 1187500
946, 5251.250000, 115180.000000, 604.838989, 1185000
951, 5248.750000, 115980.000000, 608.750000, 1182500
957, 5248.50000, 116720.000000, 612.634094, 1180000
963, 5246.250000, 11746.000000, 616.224548, 1177500
969, 5243.750000, 118280.000000, 620230774, 1175000
974, 5242.500000, 119080.000000, 624.276917, 117200
980, 5242.500000, 119880.000000, 628.470886, 1170000
986, 520.000000, 120680.000000, 632.363220, 1167500
991, 5238.750000, 12380.000000, 635.879456, 1165000
997, 5237.500000, 122500.000000, 41.593750, 1162500
1009, 5237.50000, 124000.000000, 649.450012, 1157500
1014, 5233.750000, 124800.00000, 653.171997, 1155000
1020, 5232.500000, 125580.000000, 657.09351, 1152500
1026, 5231.250000, 126380.000000, 661.125366, 115000
