current_uA,voltage_mV,power_mW
-480.000000,5477.500000,-2.629200
-520.000000,5475.000000,-2.847000
-520.000000,5476.250000,-2.847650
-540.000000,5473.750000,-2.955825
-520.000000,5476.250000,-2.847650
-520.000000,5476.250000,-2.847650
-540.000000,5476.250000,-2.957175
-520.000000,5476.250000,-2.847650
-540.000000,5475.000000,-2.956500
-520.000000,5476.250000,-2.847650
-480.000000,5475.000000,-2.628000
-520.000000,5475.000000,-2.847000
-540.000000,5475.000000,-2.956500
-540.000000,5475.000000,-2.956500
-540.000000,5477.500000,-2.957850
-540.000000,5476.250000,-2.957175
-540.000000,5475.000000,-2.956500
-540.000000,5473.750000,-2.955825
-500.000000,5477.500000,-2.738750
-500.000000,5475.000000,-2.737500
-540.000000,5476.250000,-2.957175
-540.000000,5475.000000,-2.956500
-520.000000,5475.000000,-2.847000
-540.000000,5475.000000,-2.956500
1260.000000,5475.000000,6.898500
2260.000000,5472.500000,12.367850
3080.000000,5472.500000,16.855301
4220.000000,5468.750000,23.078125
5100.000000,5470.000000,27.896999
5860.000000,5468.750000,32.046875
6680.000000,5468.750000,36.531250
7560.000000,5467.500000,41.334301
8380.000000,5468.750000,45.828125
9200.000000,5467.500000,50.300999
10060.000000,5466.250000,54.990475
10780.000000,5463.750000,58.899223
11560.000000,5465.000000,63.175400
12360.000000,5463.750000,67.531952
13120.000000,5462.500000,71.667999
14060.000000,5461.250000,76.785172
14760.000000,5462.500000,80.626503
15860.000000,5461.250000,86.615425
16660.000000,5461.250000,90.984428
17460.000000,5461.250000,95.353424
18260.000000,5458.750000,99.676773
19060.000000,5458.750000,104.043777
19860.000000,5460.000000,108.435600
20680.000000,5456.250000,112.835251
21380.000000,5456.250000,116.654625
22200.000000,5456.250000,121.128754
22920.000000,5456.250000,125.057251
23800.000000,5455.000000,129.828995
24620.000000,5453.750000,134.271332
25380.000000,5453.750000,138.416168
26420.000000,5453.750000,144.088074
27180.000000,5452.500000,148.198944
28000.000000,5451.250000,152.634995
28820.000000,5451.250000,157.105026
29560.000000,5451.250000,161.138947
30360.000000,5450.000000,165.462006
31220.000000,5447.500000,170.070953
31960.000000,5448.750000,174.142044
32760.000000,5447.500000,178.460098
33460.000000,5445.000000,182.189697
34260.000000,5445.000000,186.545700
35120.000000,5446.250000,191.272293
35960.000000,5443.750000,195.757248
36920.000000,5445.000000,201.029404
37760.000000,5443.750000,205.556000
38500.000000,5442.500000,209.536255
39300.000000,5441.250000,213.841125
40020.000000,5442.500000,217.808853
40820.000000,5442.500000,222.162857
41660.000000,5440.000000,226.630402
42420.000000,5441.250000,230.817825
43280.000000,5437.500000,235.335007
43920.000000,5438.750000,238.869904
44720.000000,5437.500000,243.164993
45500.000000,5436.250000,247.349380
46260.000000,5436.250000,251.480927
46980.000000,5436.250000,255.395020
48080.000000,5433.750000,261.254700
48820.000000,5432.500000,265.214661
49580.000000,5432.500000,269.343353
50300.000000,5432.500000,273.254761
51100.000000,5432.500000,277.600739
51860.000000,5432.500000,281.729462
52620.000000,5430.000000,285.726593
53320.000000,5428.750000,289.460938
54100.000000,5430.000000,293.763000
54920.000000,5428.750000,298.146942
55660.000000,5427.500000,302.094635
56480.000000,5427.500000,306.545197
57200.000000,5426.250000,310.381500
58200.000000,5425.000000,315.734985
58980.000000,5426.250000,320.040222
59760.000000,5423.750000,324.123291
60520.000000,5422.500000,328.169708
61260.000000,5422.500000,332.182343
62080.000000,5421.250000,336.551208
62780.000000,5421.250000,340.346069
63560.000000,5422.500000,344.654114
64300.000000,5417.500000,348.345245
65000.000000,5421.250000,352.381256
65760.000000,5416.250000,356.172607
66580.000000,5418.750000,360.780365
67300.000000,5417.500000,364.597748
68220.000000,5416.250000,369.496582
69000.000000,5416.250000,373.721252
69800.000000,5413.750000,377.879761
70480.000000,5415.000000,381.649200
71200.000000,5412.500000,385.369995
71960.000000,5412.500000,389.483490
72700.000000,5411.250000,393.397888
73420.000000,5412.500000,397.385742
74280.000000,5410.000000,401.854797
76060.000000,5408.750000,411.389526
76800.000000,5408.750000,415.391998
77700.000000,5407.500000,420.162750
78360.000000,5407.500000,423.731689
79180.000000,5405.000000,427.967896
80260.000000,5406.250000,433.905640
80980.000000,5401.250000,437.393219
81800.000000,5403.750000,442.026764
82600.000000,5402.500000,446.246490
83420.000000,5402.500000,450.676544
84160.000000,5401.250000,454.569214
84900.000000,5401.250000,458.566132
85680.000000,5398.750000,462.564911
86480.000000,5397.500000,466.775787
87300.000000,5397.500000,471.201752
88060.000000,5396.250000,475.193787
88780.000000,5396.250000,479.079071
89520.000000,5395.000000,482.960388
90680.000000,5395.000000,489.218597
91400.000000,5393.750000,492.988739
92180.000000,5392.500000,497.080658
92980.000000,5392.500000,501.394653
93700.000000,5391.250000,505.160126
94520.000000,5390.000000,509.462799
95300.000000,5388.750000,513.547852
96080.000000,5387.500000,517.630981
96900.000000,5387.500000,522.048767
97700.000000,5386.250000,526.236633
98400.000000,5385.000000,529.883972
99300.000000,5385.000000,534.730530
100080.000000,5382.500000,538.680603
101060.000000,5382.500000,543.955444
101820.000000,5382.500000,548.046143
102620.000000,5381.250000,552.223877
103420.000000,5382.500000,556.658142
104260.000000,5380.000000,560.918823
105020.000000,5381.250000,565.138855
105760.000000,5376.250000,568.592224
106500.000000,5377.500000,572.703735
107320.000000,5375.000000,576.844971
108160.000000,5375.000000,581.359985
108780.000000,5372.500000,584.420532
109620.000000,5375.000000,589.207520
110400.000000,5372.500000,593.124023
111180.000000,5373.750000,597.453552
112280.000000,5372.500000,603.224304
112980.000000,5370.000000,606.702576
113760.000000,5370.000000,610.891174
114500.000000,5368.750000,614.721863
115360.000000,5367.500000,619.194824
116160.000000,5365.000000,623.198425
116860.000000,5367.500000,627.246033
117720.000000,5365.000000,631.567810
