current_uA,voltage_mV,power_mW
-500.000000,4940.000000,-2.470000
-420.000000,4941.250000,-2.075325
-500.000000,4938.750000,-2.469375
-440.000000,4940.000000,-2.173600
-440.000000,4935.000000,-2.171400
-440.000000,4937.500000,-2.172500
-480.000000,4938.750000,-2.370600
-420.000000,4933.750000,-2.072175
-440.000000,4935.000000,-2.171400
-440.000000,4933.750000,-2.170850
-440.000000,4933.750000,-2.170850
-480.000000,4933.750000,-2.368200
-420.000000,4935.000000,-2.072700
-440.000000,4933.750000,-2.170850
-480.000000,4930.000000,-2.366400
-440.000000,4931.250000,-2.169750
-420.000000,4932.500000,-2.071650
-480.000000,4933.750000,-2.368200
-480.000000,4931.250000,-2.367000
-440.000000,4931.250000,-2.169750
-440.000000,4928.750000,-2.168650
-420.000000,4925.000000,-2.068500
-440.000000,4923.750000,-2.166450
-520.000000,4922.500000,-2.559700
1780.000000,4906.250000,8.733125
2760.000000,4900.000000,13.524000
3680.000000,4895.000000,18.013599
4820.000000,4886.250000,23.551725
5620.000000,4883.750000,27.446674
6520.000000,4878.750000,31.809450
7360.000000,4873.750000,35.870800
8160.000000,4867.500000,39.718800
8980.000000,4862.500000,43.665249
9860.000000,4860.000000,47.919601
10600.000000,4853.750000,51.449749
11420.000000,4848.750000,55.372726
12220.000000,4840.000000,59.144798
13020.000000,4836.250000,62.967976
13880.000000,4831.250000,67.057747
14660.000000,4823.750000,70.716171
