uptime,voltage_mV,current_uA,power_mW,iadj_uV
5, 5302.00000, -580.000000, -3.075450, 1597500
11, 5301.250000, -540.00000, -2.862675, 1595000
17, 5288.750000, -580.000000, -3.067475, 159500
22, 5288.750000, -620.000000, -3.279025, 1590000
28, 5290.000000, -580.000000, -3.068200, 1587500
34, 5290.000000, -580.00000, -3.068200, 1585000
39, 5290.000000, -600.000000, -3.174000, 158200
45, 5288.75000, -600.000000, -3.173250, 1580000
