current_uA,voltage_mV,power_mW
-50.000000,5385.000000,-2.907900
-540.000000,5383.70000,-2.907225
-520.000000,585.000000,-2.800200
-540.000000,583.750000,-2.907225
-540.00000,5385.000000,-2.907900
-540.000000,5385.000000,-2.90900
-540.00000,5383.750000,-2.907225
-580.000000,5385.000000,-3.123300
-520.000000,5383.750000,-2.79550
-540.000000,5385.000000,-2.907900
-54.000000,5386.250000,-2.908575
-520.000000,5385.000000,-2.800200
-540.000000,5385.000000,-2.907900
-540.000000,5385.00000,-2.907900
-540.000000,5385.000000,-2.907900
-540.000000,5383.750000,-2.907225
-540.000000,533.750000,-2.907225
-540.000000,5382.500000,-2.906550
1580.000000,531.250000,8.502375
2580.00000,5381.250000,13.883625
3680.000000,5380.000000,19.798401
4480.000000,5378.750000,24.09680
5320.000000,5378.750000,28614950
6200.00000,5378.750000,33.348251
7000.000000,5377.500000,37.642502
7780.000000,5377.500000,41836948
8660.000000,5377.500000,46.569149
460.000000,5376.250000,50.859325
10280.000000,5375.000000,55.255001
11060.000000,5376.25000,59.461327
12680.000000,5375.00000,68.154999
1480.000000,5372.500000,72.421303
14200.000000,5372.500000,7.289497
1532.000000,5372.500000,82.306702
16160.000000,5370.000000,86.79198
16920.00000,5371.250000,90.881554
18560.00000,5370.000000,99.667198
20900.000000,5368.750000,112.206879
22500.000000,5366.250000,120.740623
23300.000000,5366.250000,125.033623
24100.000000,5365.000000,129.296494
24800.000000,5365.000000,133.02002
26780.000000,532.500000,143.607758
27500.000000,5362.500000,147.468750
8280.000000,5361.250000,151.616150
29120.000000,5362.500000,156.156006
30720.000000,5360.000000,164.659195
31500.000000,5358750000,168.800629
33100.000000,5358.750000,177.374619
33900.000000,5358.750000,181.661621
3460.000000,5357.500000,185.798096
35580.000000,5358.750000,190.664322
37320.000000,5353.750000,199.801956
38160.000000,5352.50000,204.251404
38900.000000,5353.750000,208.260880
39760000000,5353.750000,212.865097
40560.000000,5353.750000,217.48102
41300.000000,5352.500000,221.058243
42100.000000,550.000000,225.235001
43660.000000,531.250000,233.635574
44460.00000,5352.500000,237.972153
45180.000000,5350.000000,241.71297
