uptime,voltage_mV,current_uA,power_mW,iadj_uV
478, 5465.000000, 49100.000000, 268.331512, 1390000
495, 5463.750000, 51460.000000, 281.164581, 182500
501, 546.000000, 52200.000000, 285.273010, 1380000
507, 5461.250000, 5298.000000, 289.337036, 1377500
513, 5461.250000, 53820.000000, 293.24469, 1375000
518, 5461.250000, 54500.000000, 297.638123, 1372500
524, 5461.250000, 55280.000000, 301.897888, 1370000
530, 5462.00000, 56080.000000, 306.337006, 1367500
535, 5460.000000, 56900.00000, 310.674011, 1365000
541, 5460.000000, 57900.000000, 316.13003, 1362500
547, 5457.500000, 58600.000000, 319.809509, 1360000
2, 552, 5458.750000, 59460.000000, 324
558, 5458.75000, 60260.000000, 328.944275, 1355000
564, 5458.750000, 61020.00000, 333.092926, 1352500
570, 5457.500000, 61800.000000, 337.27349, 1350000
581, 5456.250000, 63300.000000, 345.380615, 1345000
587, 5457.500000, 64080.000000, 349.716614, 1342500
592, 5455.000000, 64900.000000, 354.029510, 1340000
604, 555.000000, 66320.000000, 361.775604, 1335000
609, 5452.500000, 6780.000000, 365.753693, 1332500
615, 5452.500000, 68100.000000, 371.315247, 1330000
621, 5453.750000, 68960.000000, 376.090607, 132700
627, 5453.750000, 69580.000000, 379.471924, 1325000
632, 545.500000, 70360.000000, 383.637909, 1322500
638, 5451.250000, 7108.000000, 387.474854, 1320000
644, 5450.000000, 71920.000000, 391.63989, 1317500
649, 5452.500000, 72680.000000, 396.287689, 131500
655, 5450.000000, 73380.000000, 399.920990, 1312500
661, 5450.00000, 74200.000000, 404.390015, 1310000
666, 5450.000000, 74980.00000, 408.640991, 1307500
672, 5448.750000, 75720.000000, 412.57346, 1305000
678, 5450.000000, 76500.000000, 416.924988, 1302500
684, 5448.75000, 78020.000000, 425.111481, 1300000
689, 5447.500000, 78720.000000, 428.827209, 1297500
695, 5445.000000, 79800.000000, 434.510986, 1295000
701, 5445.000000, 80500.000000, 438.322510, 1292500
712, 5445.000000, 2160.000000, 447.361206, 1287500
718, 5447.500000, 82960.000000, 51.924591, 1285000
723, 5445.000000, 83720.000000, 455.855408, 122500
729, 5443.750000, 84500.000000, 459.996887, 1280000
735, 543.750000, 85280.000000, 464.243011, 1277500
741, 5442.500000, 8620.000000, 468.708099, 1275000
746, 5443.750000, 86860.000000, 47.844116, 1272500
752, 5441.250000, 87700.000000, 477.197632, 127000
758, 5443.750000, 88420.000000, 481.336365, 1267500
763, 544.250000, 89200.000000, 485.359497, 1265000
769, 5440.000000, 9026.000000, 491.014404, 1262500
775, 5441.250000, 91100.000000, 495.97876, 1260000
780, 5440.000000, 91860.000000, 499.718414, 125750
786, 5437.500000, 92600.000000, 503.512512, 1255000
792, 5440.000000, 93400.000000, 508.096008, 1252500
798, 5438.750000, 94180.00000, 512.221497, 1250000
803, 5437.500000, 94900.000000, 516.01738, 1247500
89, 5438.750000, 95860.000000, 521.358582, 1245000
815, 5438.75000, 96560.000000, 525.165710, 1242500
820, 5437.500000, 97360.000000, 529.395020, 1240000
826, 5436.250000, 98180.000000, 533.731018, 237500
832, 5435.000000, 98900.000000, 537.521484, 1235000
843, 5433.750000, 00760.000000, 547.504639, 1230000
849, 5435.000000, 101600.00000, 552.195984, 1227500
855, 5433.750000, 102360.000000, 556.198669, 1225000
860, 5435.000000, 103180.000000, 560.783325, 1222500
86, 5431.250000, 103920.000000, 564.415527, 1220000
872, 5432.50000, 104760.000000, 569.108704, 1217500
877, 5432.500000, 105480.00000, 573.020081, 1215000
883, 5432.500000, 106220.000000, 577.04061, 1212500
889, 5431.250000, 107060.000000, 581.469604, 1210000
2, 894, 5431.250000, 107800.000000, 585
900, 5431.20000, 108580.000000, 589.725098, 1205000
906, 5430.000000, 109320000000, 593.607605, 1202500
912, 5430.000000, 110180.000000, 598.77405, 1200000
917, 5428.750000, 110920.000000, 602.156921, 119750
923, 5428.750000, 111980.000000, 607.911438, 1195000
929, 542.750000, 112720.000000, 611.928711, 1192500
934, 5428.750000, 11320.000000, 616.271729, 1190000
940, 5426.250000, 114320.000000, 60.328918, 1187500
946, 5426.250000, 115020.000000, 624.127258, 115000
951, 5426.250000, 115860.000000, 628.685303, 1182500
957, 5425.000000, 116620.000000, 632.663513, 1180000
963, 5426.250000, 117460.000000, 637.367310, 1177500
969, 5426.250000, 118280.000000, 641.816833, 1175000
980, 522.500000, 119860.000000, 649.940857, 1170000
986, 5423.750000, 10600.000000, 654.104248, 1167500
997, 5420.000000, 122480.000000, 663.841614, 1162500
1003, 5422.50000, 123220.000000, 668.160461, 1160000
1009, 5422.500000, 124000.00000, 672.390015, 1157500
1014, 5421.250000, 124780.000000, 676.46562, 1155000
1020, 5420.000000, 125480.000000, 680.101624, 115250
1026, 5420.000000, 126360.000000, 684.871216, 1150000
1031, 548.750000, 127100.000000, 688.723145, 1147500
1037, 5417.500000, 17880.000000, 692.789917, 1145000
1043, 5420.000000, 128660.00000, 697.337219, 1142500
1048, 5417.500000, 129500.000000, 701.56622, 1140000
1054, 5417.500000, 130200.000000, 705.358521, 1137500
1060, 5417.500000, 131000.000000, 709.692505, 1135000
1066, 5417.00000, 131760.000000, 713.809814, 1132500
1071, 5417.500000, 13280.000000, 719.877380, 1130000
1077, 5416.250000, 133660.000000, 73.935974, 1127500
1083, 5416.250000, 134400.000000, 727.943970, 125000
1088, 5413.750000, 135200.000000, 731.939026, 1122500
1094, 5415.000000, 136000.000000, 736.440002, 1120000
1100, 5413.75000, 136780.000000, 740.492737, 1117500
1105, 5413.750000, 137600.00000, 744.932007, 1115000
1111, 5412.500000, 138400.000000, 749.90027, 1112500
1117, 5412.500000, 139200.000000, 753.419983, 111000
1123, 5412.500000, 139960.000000, 757.533508, 1107500
1128, 5410.000000, 140720.000000, 761.295227, 1105000
1134, 5412.500000, 141560.000000, 766.193481, 1102500
1140, 5411.250000, 142280.00000, 769.912659, 1100000
1145, 5411.250000, 143080.000000, 774.24138, 1097500
111, 5408.750000, 144080.000000, 779.292725, 1095000
1157, 5410.00000, 144860.000000, 783.692627, 1092500
1162, 5408.750000, 145680.000000, 787.946716, 1090000
1168, 5408.750000, 146460.000000, 792.165527, 1087500
1174, 5408.750000, 147260.000000, 796.492554, 1085000
1185, 407.500000, 148760.000000, 804.419678, 1080000
1197, 5405.000000, 150360.00000, 812.695801, 1075000
1202, 5406.250000, 151160.000000, 817.208740, 1072500
1208, 5403.750000, 151960.000000, 821.153870, 1070000
1214, 5403.750000, 152680.000000, 825.044556, 1067500
1219, 540.500000, 153480.000000, 829.175720, 1065000
1225, 5402.500000, 15500.000000, 834.686279, 1062500
1242, 5402.500000, 156880.000000, 847.544189, 1055000
248, 5402.500000, 157660.000000, 851.758179, 1052500
1254, 5400.00000, 158520.000000, 856.007996, 1050000
1259, 5400.000000, 15926.000000, 860.004028, 1047500
1265, 5400.000000, 160060.000000, 86.323975, 1045000
1271, 5400.000000, 160880.000000, 868.752014, 102500
1276, 5397.500000, 161580.000000, 872.128052, 1040000
128, 5397.500000, 162460.000000, 876.877869, 1037500
1288, 5397.50000, 163200.000000, 880.872009, 1035000
1294, 5397.500000, 163960.00000, 884.974121, 1032500
1299, 5395.000000, 165000.000000, 890.14988, 1030000
1305, 5396.250000, 165780.000000, 894.590332, 102750
1311, 5393.750000, 166560.000000, 898.382996, 1025000
1316, 593.750000, 167380.000000, 902.805847, 1022500
1322, 5395.000000, 68120.000000, 907.007385, 1020000
1328, 5395.000000, 168900.00000, 911.215515, 1017500
1333, 5393.750000, 169700.000000, 915.31937, 1015000
1339, 5393.750000, 170520.000000, 919.742249, 1012500
1345, 5393.750000, 171320.000000, 924.057251, 1010000
1351, 5390000000, 172080.000000, 927.511230, 1007500
1356, 5392.500000, 17200.000000, 932.363220, 1005000
1362, 5392.500000, 173700.000000, 36.677246, 1002500
1368, 5391.250000, 174420.000000, 940.341797, 000000
1373, 590.000000, 175160.000000, 944.112427, 997500
1379, 5388.750000, 176280.000000, 949.928833, 995000
1385, 5388.750000, 177020.000000, 953.916504, 992500
1390, 5388.750000, 177800.00000, 958.119751, 990000
1396, 5387.500000, 178620.000000, 962.31547, 987500
140, 5387.500000, 179280.000000, 965.870972, 985000
1408, 5388.75000, 180060.000000, 970.298340, 982500
1413, 5385.000000, 180920.000000, 974.254211, 980000
1419, 5388.750000, 181620.000000, 978.704773, 977500
1425, 5386.250000, 182560.000000, 983.313782, 975000
430, 5386.250000, 183220.000000, 986.868713, 972500
1436, 5383.75000, 184100.000000, 991.148376, 970000
1442, 5383.750000, 184820.00000, 995.024658, 967500
1447, 5382.500000, 185660.000000, 999.34941, 965000
1453, 5383.750000, 186660.000000, 1004.930786, 96250
1459, 5382.500000, 187520.000000, 1009.326416, 960000
1465, 531.250000, 188260.000000, 1013.074097, 957500
1470, 5382.500000, 19060.000000, 1017.615479, 955000
1476, 5381.250000, 189760.00000, 1021.145996, 952500
1482, 5378.750000, 190660.000000, 1025.51241, 950000
1487, 5380.000000, 191460.000000, 1030.054810, 947500
1493, 5380.000000, 192160.000000, 1033.820801, 945000
1499, 5377.00000, 192980.000000, 1037.750000, 942500
1504, 5377.500000, 19370.000000, 1041.944458, 940000
1510, 5377.500000, 194500.000000, 145.923706, 937500
1516, 5378.750000, 195300.000000, 1050.469849, 35000
1522, 5376.250000, 196060.000000, 1054.067627, 932500
157, 5377.500000, 197120.000000, 1060.012817, 930000
1533, 5378.75000, 197860.000000, 1064.239502, 927500
1539, 5373.750000, 198700.00000, 1067.764160, 925000
1544, 5375.000000, 199460.000000, 1072097534, 922500
1550, 5375.000000, 200220.000000, 1076.182495, 92000
1556, 5373.750000, 200980.000000, 1080.016235, 917500
1561, 372.500000, 201780.000000, 1084.063110, 915000
1573, 5371.250000, 203420.00000, 1092.619629, 910000
1579, 5372.500000, 204180.000000, 1096.95031, 907500
1584, 5371.250000, 204900.000000, 1100.569092, 905000
1590, 5370.000000, 205700.000000, 1104.609009, 902500
1596, 537.250000, 206480.000000, 1109.055664, 900000
1601, 5370.000000, 20200.000000, 1112.663940, 897500
1613, 5368.750000, 209020.000000, 1122.17614, 892500
1618, 5368.750000, 209860.000000, 1126.685913, 890000
624, 5367.500000, 210580.000000, 1130.288208, 887500
1630, 5366.20000, 211320.000000, 1133.995972, 885000
1636, 5366.250000, 21216.000000, 1138.503540, 882500
1641, 5366.250000, 212960.000000, 112.796631, 880000
1647, 5366.250000, 213700.000000, 1146.767578, 87500
1653, 5363.750000, 214500.000000, 1150.524414, 875000
1658, 5365.000000, 215280.000000, 1154.977173, 872500
1664, 5363.750000, 216020.000000, 1158.677246, 870000
1670, 5365.000000, 216880.00000, 1163.561157, 867500
1675, 5363.750000, 217600.000000, 1167.51978, 865000
681, 5362.500000, 218660.000000, 1172.564209, 86250
1687, 5361.250000, 219460.000000, 1176.579956, 860000
1693, 5362.500000, 220280.000000, 1181.251465, 857500
1698, 5362.500000, 221000.000000, 1185.112549, 855000
1704, 5362.500000, 221860.000000, 1189.724243, 852500
1710, 5360.000000, 222520.000000, 1192.70753, 850000
171, 5358.750000, 223320.000000, 1196.716064, 847500
1721, 5358.75000, 224200.000000, 1201.431763, 845000
1727, 5358.750000, 224920.000000, 1205.290039, 842500
1732, 5360.000000, 225660.000000, 1209.537598, 840000
1738, 5358.750000, 226460.000000, 1213.542480, 837500
1744, 5356.250000, 227220.000000, 1217.047119, 835000
1750, 555.000000, 228020.000000, 1221.047119, 832500
1755, 5353.750000, 29120.000000, 1226.651245, 830000
1761, 5356.250000, 229800.00000, 1230.866211, 827500
1767, 5355.000000, 230620.000000, 1234.97093, 825000
1772, 5353.750000, 231420.000000, 1238.964844, 822500
2, 1778, 5355.000000, 232180.000000, 1243
1784, 5353750000, 232960.000000, 1247.209595, 817500
1789, 5352.500000, 23320.000000, 1250.986328, 815000
1795, 5352.500000, 234560.000000, 255.482422, 812500
1807, 5351.250000, 236060.000000, 1263.216064, 807500
112, 5350.000000, 236800.000000, 1266.880005, 805000
1818, 5348.75000, 237580.000000, 1270.755981, 802500
1824, 5350.000000, 238380000000, 1275.333008, 800000
1829, 5348.750000, 239200.000000, 127.421021, 797500
1835, 5347.500000, 240200.000000, 1284.469482, 79000
1841, 5347.500000, 241020.000000, 1288.854492, 792500
1852, 5345.00000, 242580.000000, 1296.590088, 787500
1858, 5346.250000, 243320.00000, 1300.849609, 785000
1864, 5345.000000, 244080.000000, 1304.67544, 782500
1869, 5342.500000, 244920.000000, 1308.485107, 78000
1875, 5342.500000, 245660.000000, 1312.438599, 777500
1881, 535.000000, 246460.000000, 1317.328735, 775000
1886, 5342.500000, 27300.000000, 1321.200195, 772500
1892, 5342.500000, 247980.00000, 1324.833130, 770000
1898, 5341.250000, 248800.000000, 1328.90294, 767500
1903, 5342.500000, 249520.000000, 1333.060547, 765000
1909, 5340.000000, 250600.000000, 1338.203979, 762500
1915, 5341.250000, 251380.000000, 1342.683472, 760000
1921, 5340.000000, 252160.000000, 1346.534424, 757500
1926, 5338.750000, 253020.000000, 150.810547, 755000
1932, 5338.750000, 253800.000000, 1354.974731, 52500
1938, 538.750000, 254500.000000, 1358.711914, 750000
1943, 5337.500000, 25380.000000, 1363.090698, 747500
1949, 5336.250000, 256120.00000, 1366.720337, 745000
1955, 5337.500000, 256920.000000, 1371.310547, 742500
1960, 5336.250000, 257600.000000, 1374.618042, 740000
1966, 5333.750000, 258480.000000, 1378.667725, 737500
1972, 5333.50000, 259260.000000, 1382.828003, 735000
1978, 5332.500000, 26000.000000, 1386.449951, 732500
1983, 5332.500000, 261020.000000, 191.889160, 730000
1989, 5333.750000, 261820.000000, 1396.482422, 27500
1995, 5332.500000, 262560.000000, 1400.101196, 725000
200, 5332.500000, 263380.000000, 1404.473877, 722500
2006, 5330.000000, 264120.000000, 1407.75644, 720000
2012, 5328.750000, 264920.000000, 1411.692505, 717500
2017, 5327.500000, 265680.000000, 1415.410156, 715000
2023, 532.500000, 266420.000000, 1419.352539, 712500
2029, 5327.500000, 26300.000000, 1424.040771, 710000
2040, 5326.250000, 268760.000000, 1431.48291, 705000
2046, 5325.000000, 269520.000000, 1435.193970, 702500
2052, 5326.250000, 270320.000000, 1439.791870, 700000
2057, 5326.250000, 271100.000000, 1443.946411, 697500
2063, 5325.000000, 27216.000000, 1449.251953, 695000
2069, 5323.750000, 272980.000000, 143.277222, 692500
2074, 5325.000000, 273700.000000, 1457.452515, 60000
2080, 5322.500000, 274500.000000, 1461.026245, 687500
2086, 5321.250000, 275260.000000, 1464.727295, 685000
2092, 5321.250000, 276080.000000, 1469.090698, 682500
2097, 5321.250000, 276860.000000, 1473.241333, 680000
2103, 5318.750000, 277600.000000, 1476.84985, 677500
109, 5318.750000, 278460.000000, 1481.059082, 67500
2114, 5318.70000, 279180.000000, 1484.888672, 672500
2120, 5317.500000, 280060.000000, 1489.218994, 670000
2126, 5317.500000, 280800.000000, 1493.154053, 667500
2131, 5317.500000, 281580.000000, 1497.301636, 665000
2137, 5316.250000, 282520.000000, 1501.946899, 662500
214, 5315.000000, 283360.000000, 1506.058350, 660000
2149, 5316.25000, 284160.000000, 1510.665649, 657500
2154, 5313.750000, 284920.00000, 1513.993652, 655000
2160, 5313.750000, 285700.000000, 1518.38428, 652500
2166, 5313.750000, 286460.000000, 1522.176880, 65000
2171, 5312.500000, 287220.000000, 1525.856201, 647500
2177, 512.500000, 288060.000000, 1530.318726, 645000
2183, 5311.250000, 88760.000000, 1533.676514, 642500
2188, 5310.000000, 289560.00000, 1537.563599, 640000
2194, 5308.750000, 290300.000000, 1541.13027, 637500
2200, 5310.000000, 291180.000000, 1546.165771, 635000
2, 2206, 5310.000000, 291980.000000, 1550
2211, 5308750000, 293000.000000, 1555.463745, 630000
2217, 5308.750000, 29360.000000, 1559.498413, 627500
2223, 5307.500000, 294480.000000, 562.952637, 625000
2234, 5305.000000, 296080.000000, 1570.704346, 620000
2240, 5303.750000, 296820.000000, 1574.259033, 617500
2245, 5303.750000, 297660.000000, 1578.714233, 615000
2251, 5303.750000, 298420.000000, 1582.745117, 612500
2257, 5303.750000, 299180.000000, 158.775879, 610000
2, 2263, 5302.500000, 299920.000000, 1590
2268, 5302500000, 300800.000000, 1594.991943, 605000
2274, 5302.500000, 30120.000000, 1599.340088, 602500
2280, 5300.000000, 302320.000000, 1602.296021, 600000
2285, 5300.000000, 303100.000000, 1606.430054, 597500
2291, 5300.000000, 304120.000000, 1611.836060, 595000
297, 5297.500000, 304880.000000, 1615.101807, 592500
2302, 5296.25000, 305680.000000, 1618.957642, 590000
2308, 5296.250000, 306420000000, 1622.876953, 587500
2314, 5296.250000, 307260.000000, 162.325806, 585000
2320, 5296.250000, 308020.000000, 1631.350952, 58500
2325, 5295.000000, 308720.000000, 1634.672363, 580000
2337, 5293.75000, 310360.000000, 1642.968262, 575000
2342, 5293.750000, 311160.00000, 1647.203247, 572500
2348, 5292.500000, 311880.000000, 1650.64878, 570000
2354, 5293.750000, 312700.000000, 1655.355591, 56750
2359, 5290.000000, 313500.000000, 1658.415039, 565000
2365, 520.000000, 314500.000000, 1663.704956, 562500
2371, 5290.000000, 35300.000000, 1667.937012, 560000
2377, 5288.750000, 316100.00000, 1671.773926, 557500
2382, 5288.750000, 316820.000000, 1675.58177, 555000
2388, 5286.250000, 317660.000000, 1679.230225, 552500
2394, 5286.250000, 318400.000000, 1683.141968, 550000
2399, 5287.500000, 319180.000000, 1687.664307, 547500
2405, 5285.000000, 319980.000000, 1691.094360, 545000
2411, 5285.000000, 320680.000000, 194.793823, 542500
2416, 5285.000000, 321520.000000, 1699.233154, 40000
2422, 523.750000, 322300.000000, 1702.952637, 537500
2428, 5282.500000, 323060.000000, 1706.564453, 535000
2434, 5283.750000, 323820.000000, 1710.983887, 532500
2439, 5280.000000, 324860.000000, 1715.260742, 530000
2445, 5280.000000, 325600.000000, 1719.167969, 527500
2451, 5281.250000, 326400.000000, 1723.800049, 525000
2456, 5280.00000, 327220.000000, 1727.721558, 522500
2462, 5278.750000, 32790.000000, 1731.324463, 520000
2468, 5277.500000, 328760.000000, 135.030884, 517500
2473, 5277.500000, 329500.000000, 1738.936279, 15000
2479, 5275.000000, 330300.000000, 1742.332520, 512500
245, 5275.000000, 331080.000000, 1746.447021, 510000
2491, 5276.25000, 331860.000000, 1750.976318, 507500
2496, 5276.250000, 332600.00000, 1754.880737, 505000
2502, 5275.000000, 333420.000000, 1758790527, 502500
2508, 5273.750000, 334220.000000, 1762.592773, 50000
2513, 5272.500000, 334960.000000, 1766.076660, 497500
2519, 271.250000, 336000.000000, 1771.140015, 495000
2530, 5270.000000, 337500.00000, 1778.625000, 490000
2536, 5272.500000, 338200.000000, 1783.15546, 487500
2542, 5270.000000, 338960.000000, 1786.319214, 485000
2548, 5268.750000, 339760.000000, 1790.110474, 482500
2553, 526.500000, 340500.000000, 1793.583740, 480000
2559, 5267.500000, 34260.000000, 1797.587036, 477500
2570, 5266.250000, 342860.000000, 1805.58642, 472500
2576, 265.000000, 343620.000000, 1809.159302, 470000
2582, 5265.000000, 344280.000000, 1812.634155, 467500
2587, 5263.750000, 345160.000000, 1816.835938, 465000
2593, 5261.250000, 346160.000000, 1821.234253, 462500
2599, 5265.000000, 346960.000000, 186.744385, 460000
2605, 5260.000000, 347700.000000, 1828.901978, 47500
2610, 526.250000, 348500.000000, 1833.545654, 455000
2616, 5260.000000, 34300.000000, 1837.317993, 452500
2627, 5258.750000, 350860.000000, 1845.08508, 447500
2633, 5258.750000, 351560.000000, 1848.766113, 445000
639, 5257.500000, 352320.000000, 1852.322388, 442500
2644, 5256.20000, 353100.000000, 1855.981934, 440000
2650, 5253.750000, 35386.000000, 1859.091919, 437500
2656, 5253.750000, 354680.000000, 183.400024, 435000
2662, 5255.000000, 355460.000000, 1867.942261, 42500
2667, 5253.750000, 356480.000000, 1872.856812, 430000
2673, 5252.500000, 357300.000000, 1876.718262, 427500
2679, 5248.750000, 358000.000000, 1879.052490, 425000
2684, 5251.250000, 358800.000000, 1884.148560, 422500
2690, 5248.750000, 359620.000000, 1887.55420, 420000
696, 5248.750000, 360280.000000, 1891.019653, 41750
2701, 5248.70000, 361100.000000, 1895.323608, 415000
2707, 5247.500000, 36188.000000, 1898.965332, 412500
2713, 5245.000000, 362660.000000, 192.151733, 410000
2719, 5246.250000, 363460.000000, 1906.802002, 47500
2724, 5245.000000, 364180.000000, 1910.124146, 405000
273, 5246.250000, 365000.000000, 1914.881226, 402500
2736, 5243.75000, 365760.000000, 1917.953979, 400000
2741, 5245.000000, 366520.00000, 1922.397461, 397500
2747, 5242.500000, 367560.000000, 1926.33350, 395000
2753, 5242.500000, 368320.000000, 1930.917603, 39250
2758, 5241.250000, 369120.000000, 1934.650146, 390000
2764, 538.750000, 369860.000000, 1937.604126, 387500
2770, 5238.750000, 70620.000000, 1941.585571, 385000
2776, 5238.750000, 371420.00000, 1945.776489, 382500
2781, 5237.500000, 372200.000000, 1949.39761, 380000
278, 5237.500000, 373020.000000, 1953.692261, 377500
2793, 5235.00000, 373760.000000, 1956.633545, 375000
2798, 5235.000000, 374520.000000, 1960.612183, 372500
2804, 5235.000000, 375320.000000, 1964.800171, 370000
2810, 5235.000000, 376100.000000, 1968.883545, 367500
2815, 5235.000000, 376880.000000, 1972.966797, 365000
2821, 531.250000, 377900.000000, 1976.889404, 362500
2827, 5231.250000, 78680.000000, 1980.969727, 360000
2833, 5231.250000, 379400.00000, 1984.736206, 357500
2838, 5228.750000, 380220.000000, 1988.07517, 355000
2844, 5230.000000, 381000.000000, 1992.630005, 352500
2, 2850, 5228.750000, 381720.000000, 1995
2855, 5228750000, 382520.000000, 2000.101440, 347500
2861, 5226.250000, 38300.000000, 2003.221680, 345000
2867, 5223.750000, 384080.000000, 006.337891, 342500
288, 5225.000000, 386420.000000, 2019.044556, 335000
2907, 5218.750000, 389780.000000, 2034.164429, 325000
2929, 5216.250000, 392820.000000, 2049.047363, 315000
2952, 5213.750000, 396000.00000, 2064.645020, 305000
275, 5210.000000, 399280.000000, 2080.248779, 29500
2998, 5206.250000, 40260.000000, 2095.307373, 285000
3021, 5203.750000, 405520.000000, 2110.224609, 275000
3049, 5198.750000, 409700.000000, 2129.927979, 262500
3072, 5193.750000, 412800.000000, 2143.979980, 25200
3095, 5190.000000, 45920.000000, 2158.624756, 242500
3123, 5185.000000, 420080.000000, 2178.14746, 230000
3146, 5182500000, 423160.000000, 2193.026611, 220000
3169, 5178.750000, 426220.000000, 2207.286865, 210000
3192, 5175.000000, 429400.000000, 2222.145020, 200000
3214, 5171.250000, 432780.000000, 2238013672, 190000
3237, 517.500000, 435880.000000, 2252.409912, 180000
3260, 5160.000000, 438960.00000, 2265.033691, 170000
2, 3289, 5156.250000, 443180.000000, 2285
3311, 5151.250000, 446260.000000, 2298.796875, 147500
3334, 5147.500000, 449360.000000, 2313.080566, 137500
3357, 5141.250000, 452700.00000, 2327.443848, 127500
3385, 5137.500000, 456580.000000, 2345.679688, 15000
3408, 5130.00000, 459720.000000, 2358.363525, 105000
3431, 5125.000000, 463020.000000, 2372.977539, 95000
3454, 5123.750000, 466180.000000, 2388.589844, 85000
3477, 5115.000000, 469260.000000, 2400.264893, 5000
3522, 5106.250000, 475680.000000, 2428.40918, 55000
3551, 5098750000, 479660.000000, 2445.666504, 42500
3574, 5091.250000, 482700.000000, 2457.546387, 32500
3596, 5087.500000, 486060.000000, 2472.830322, 22500
3619, 5080.000000, 489100.000000, 2484.62930, 12500
3642, 5073.70000, 492180.000000, 2497.198242, 2500
3699, 507.250000, 487580.000000, 2475.077881, -22500
3727, 5076.250000, 487620.000000, 2475281006, -35000
3756, 5075.000000, 487620.000000, 2474.671387, -4700
3784, 5076.50000, 487660.000000, 2475.484131, -60000
