current_uA,voltage_mV,power_mW
-500.000000,5231.250000,-2.615625
-480.000000,5230.000000,-2.510400
-500.000000,5233.750000,-2.616875
-440.000000,5230.000000,-2.301200
-500.000000,5231.250000,-2.615625
-440.000000,5231.250000,-2.301750
-500.000000,5231.250000,-2.615625
-480.000000,5230.000000,-2.510400
-480.000000,5231.250000,-2.511000
-480.000000,5228.750000,-2.509800
-440.000000,5230.000000,-2.301200
-440.000000,5231.250000,-2.301750
-480.000000,5230.000000,-2.510400
-500.000000,5230.000000,-2.615000
-480.000000,5231.250000,-2.511000
-440.000000,5230.000000,-2.301200
-480.000000,5230.000000,-2.510400
-520.000000,5231.250000,-2.720250
-500.000000,5228.750000,-2.614375
-500.000000,5230.000000,-2.615000
-480.000000,5230.000000,-2.510400
-480.000000,5231.250000,-2.511000
-500.000000,5230.000000,-2.615000
-480.000000,5232.500000,-2.511600
1660.000000,5227.500000,8.677650
2600.000000,5226.250000,13.588250
3420.000000,5225.000000,17.869499
4620.000000,5226.250000,24.145275
5500.000000,5225.000000,28.737499
6380.000000,5223.750000,33.327526
7200.000000,5222.500000,37.602001
8000.000000,5223.750000,41.790001
8820.000000,5221.250000,46.051426
9620.000000,5221.250000,50.228424
10480.000000,5218.750000,54.692501
11260.000000,5218.750000,58.763126
12080.000000,5218.750000,63.042500
12820.000000,5217.500000,66.888351
13680.000000,5216.250000,71.358299
14420.000000,5216.250000,75.218323
15280.000000,5215.000000,79.685204
16300.000000,5213.750000,84.984123
17120.000000,5213.750000,89.259399
17960.000000,5212.500000,93.616501
18720.000000,5211.250000,97.554604
19580.000000,5212.500000,102.060753
20320.000000,5211.250000,105.892601
21100.000000,5208.750000,109.904625
21880.000000,5208.750000,113.967453
22760.000000,5210.000000,118.579597
23480.000000,5207.500000,122.272102
24300.000000,5207.500000,126.542252
25080.000000,5208.750000,130.635452
25860.000000,5206.250000,134.633621
26880.000000,5205.000000,139.910400
27720.000000,5205.000000,144.282593
28420.000000,5203.750000,147.890579
29380.000000,5203.750000,152.886169
30120.000000,5202.500000,156.699295
30860.000000,5202.500000,160.549149
31620.000000,5201.250000,164.463531
32520.000000,5198.750000,169.063354
33260.000000,5198.750000,172.910431
34060.000000,5198.750000,177.069427
34860.000000,5198.750000,181.228424
35600.000000,5196.250000,184.986496
36480.000000,5197.500000,189.604797
37480.000000,5193.750000,194.661743
38260.000000,5193.750000,198.712875
39020.000000,5193.750000,202.660126
39900.000000,5191.250000,207.130875
40680.000000,5192.500000,211.230896
41520.000000,5191.250000,215.540695
42280.000000,5190.000000,219.433197
43060.000000,5190.000000,223.481400
43800.000000,5187.500000,227.212494
44560.000000,5188.750000,231.210693
45380.000000,5186.250000,235.352020
46260.000000,5185.000000,239.858093
46980.000000,5186.250000,243.650024
47820.000000,5186.250000,248.006470
48860.000000,5185.000000,253.339096
49600.000000,5183.750000,257.114014
50380.000000,5182.500000,261.094360
51100.000000,5181.250000,264.761871
51880.000000,5181.250000,268.803253
52660.000000,5182.500000,272.910461
53480.000000,5178.750000,276.959564
54220.000000,5178.750000,280.791840
55020.000000,5177.500000,284.866058
55820.000000,5177.500000,289.008057
56560.000000,5175.000000,292.697998
57360.000000,5176.250000,296.909698
58220.000000,5173.750000,301.215729
59180.000000,5175.000000,306.256500
59960.000000,5173.750000,310.218048
60620.000000,5173.750000,313.632721
61500.000000,5172.500000,318.108765
62300.000000,5170.000000,322.091003
63080.000000,5170.000000,326.123596
63820.000000,5168.750000,329.869629
64800.000000,5168.750000,334.934998
65480.000000,5167.500000,338.367889
66380.000000,5166.250000,342.935669
67060.000000,5165.000000,346.364899
67900.000000,5165.000000,350.703491
68600.000000,5166.250000,354.404755
69560.000000,5161.250000,359.016541
70420.000000,5163.750000,363.631287
71280.000000,5161.250000,367.893890
72100.000000,5161.250000,372.126129
72880.000000,5158.750000,375.969696
73600.000000,5160.000000,379.776001
74280.000000,5158.750000,383.191956
75080.000000,5156.250000,387.131256
75960.000000,5155.000000,391.573792
76700.000000,5155.000000,395.388489
77480.000000,5153.750000,399.312561
78360.000000,5153.750000,403.847839
79160.000000,5151.250000,407.772949
79860.000000,5151.250000,411.378815
80900.000000,5150.000000,416.635010
81700.000000,5148.750000,420.652863
82460.000000,5147.500000,424.462860
83360.000000,5147.500000,429.095612
84000.000000,5147.500000,432.390015
84820.000000,5147.500000,436.610962
85580.000000,5145.000000,440.309113
86420.000000,5143.750000,444.522888
87280.000000,5141.250000,448.728302
88000.000000,5142.500000,452.540009
88820.000000,5140.000000,456.534790
89560.000000,5141.250000,460.450348
90360.000000,5141.250000,464.563354
91400.000000,5137.500000,469.567505
92180.000000,5138.750000,473.689972
92900.000000,5137.500000,477.273743
93860.000000,5135.000000,481.971100
94480.000000,5135.000000,485.154785
95280.000000,5133.750000,489.143707
96080.000000,5131.250000,493.010498
96880.000000,5132.500000,497.236603
97620.000000,5130.000000,500.790588
98520.000000,5128.750000,505.284454
99300.000000,5128.750000,509.284882
100080.000000,5127.500000,513.160217
100820.000000,5126.250000,516.828552
101900.000000,5126.250000,522.364868
102700.000000,5121.250000,525.952393
103480.000000,5122.500000,530.076294
104300.000000,5122.500000,534.276733
104980.000000,5121.250000,537.628845
105700.000000,5118.750000,541.051880
106680.000000,5117.500000,545.934875
107320.000000,5117.500000,549.210083
108100.000000,5117.500000,553.201721
109000.000000,5115.000000,557.534973
109720.000000,5115.000000,561.217773
110480.000000,5115.000000,565.105225
111280.000000,5112.500000,568.919006
111980.000000,5113.750000,572.637695
113020.000000,5112.500000,577.814758
113800.000000,5111.250000,581.660278
114600.000000,5110.000000,585.606018
115380.000000,5108.750000,589.447571
116220.000000,5107.500000,593.593628
116960.000000,5106.250000,597.226990
117800.000000,5105.000000,601.369019
118500.000000,5103.750000,604.794373
119360.000000,5101.250000,608.885193
120180.000000,5100.000000,612.918030
120960.000000,5098.750000,616.744812
121620.000000,5096.250000,619.805908
122460.000000,5098.750000,624.392944
123560.000000,5097.500000,629.847107
124280.000000,5093.750000,633.051270
125080.000000,5092.500000,636.969910
125780.000000,5093.750000,640.691895
126600.000000,5090.000000,644.393982
127420.000000,5091.250000,648.727051
128160.000000,5088.750000,652.174194
128960.000000,5087.500000,656.083984
129760.000000,5088.750000,660.316223
130580.000000,5086.250000,664.162537
131300.000000,5083.750000,667.496399
132100.000000,5085.000000,671.728516
132920.000000,5081.250000,675.399780
133980.000000,5078.750000,680.450928
134680.000000,5078.750000,684.006042
135500.000000,5077.500000,688.001221
136320.000000,5076.250000,691.994385
137060.000000,5076.250000,695.750854
137920.000000,5072.500000,699.599182
138720.000000,5072.500000,703.657227
139460.000000,5068.750000,706.887878
140200.000000,5068.750000,710.638733
141020.000000,5065.000000,714.266296
141780.000000,5066.250000,718.292908
142620.000000,5066.250000,722.548584
143320.000000,5063.750000,725.736633
144120.000000,5062.500000,729.607483
145100.000000,5060.000000,734.205994
145880.000000,5058.750000,737.970459
146780.000000,5057.500000,742.339844
147500.000000,5056.250000,745.796875
148260.000000,5055.000000,749.454285
149060.000000,5053.750000,753.311951
149860.000000,5051.250000,756.980347
150660.000000,5048.750000,760.644653
151520.000000,5048.750000,764.986572
152300.000000,5047.500000,768.734253
153080.000000,5043.750000,772.097229
153860.000000,5042.500000,775.839050
154660.000000,5042.500000,779.873047
155620.000000,5037.500000,783.935730
156420.000000,5037.500000,787.965759
157200.000000,5035.000000,791.502014
157980.000000,5035.000000,795.429321
158860.000000,5033.750000,799.661499
159560.000000,5031.250000,802.786255
160300.000000,5028.750000,806.108643
161200.000000,5026.250000,810.231506
161920.000000,5025.000000,813.648010
162720.000000,5022.500000,817.261230
163460.000000,5020.000000,820.569214
164300.000000,5020.000000,824.786011
165060.000000,5018.750000,828.394897
166060.000000,5013.750000,832.583313
166960.000000,5012.500000,836
