uptime,voltage_mV,current_uA,power_mW,iadj_uV
324, 5421.250000, 27820.000000, 150.19168, 1457500
330, 5422.500000, 28680.000000, 155.517303, 1455000
336, 5421.250000, 29480.000000, 159.818451, 1452500
342, 5422.00000, 30260.000000, 164.084854, 1450000
347, 5420.000000, 31080.00000, 168.453598, 1447500
353, 5421.250000, 31880.000000, 172.82453, 1445000
359, 5420.000000, 32620.000000, 176.800400, 1442500
2, 364, 5420.000000, 33400.000000, 181
370, 5418.75000, 34220.000000, 185.429626, 1437500
376, 5417.500000, 35060.00000, 189.937546, 1435000
381, 5418.750000, 35780.000000, 193.88284, 1432500
393, 5418.750000, 7680.000000, 204.178497, 1427500
399, 5415.000000, 38520.000000, 208.585800, 1425000
404, 5415.000000, 39260.000000, 212.592896, 1422500
410, 5415.000000, 39980.000000, 216.491699, 1420000
416, 515.000000, 40800.000000, 220.932007, 1417500
421, 5413.750000, 4180.000000, 225.645096, 1415000
427, 5415.000000, 42360.000000, 22.379395, 1412500
433, 5413.750000, 43160.000000, 233.657455, 141000
438, 5415.000000, 43960.000000, 238.043396, 1407500
444, 541.500000, 44760.000000, 242.263504, 1405000
450, 5413.750000, 4552.000000, 246.433899, 1402500
456, 5412.500000, 46280.000000, 250.90494, 1400000
461, 5412.500000, 47100.000000, 254.928757, 139750
467, 5411.250000, 48060.000000, 260.064667, 1395000
473, 5410.00000, 48860.000000, 264.332611, 1392500
478, 5411.250000, 49680.00000, 268.830902, 1390000
484, 5411.250000, 50420.000000, 272.83236, 1387500
40, 5408.750000, 51200.000000, 276.928009, 1385000
495, 5410.000000, 52020.000000, 281.428192, 1382500
501, 5408.750000, 52780.000000, 285.473816, 1380000
507, 5408.750000, 53580.000000, 289.800812, 1377500
513, 5407.500000, 54400.000000, 294.167999, 1375000
524, 5406.250000, 5880.000000, 302.101257, 1370000
530, 5405.000000, 56700.000000, 06.463501, 1367500
535, 5406.250000, 57460.000000, 310.643127, 135000
541, 5407.500000, 58400.000000, 315.798004, 1362500
547, 503.750000, 59280.000000, 320.334290, 1360000
552, 5405.000000, 6020.000000, 324.408112, 1357500
558, 5402.500000, 60820.000000, 32.580048, 1355000
564, 5405.000000, 61600.000000, 332.947998, 135200
570, 5403.750000, 62380.000000, 337.085938, 1350000
575, 540.500000, 63180.000000, 341.329956, 1347500
581, 5402.500000, 6390.000000, 345.219757, 1345000
587, 5402.500000, 64680.000000, 349.33685, 1342500
592, 5400.000000, 65380.000000, 353.052002, 134000
598, 5401.250000, 66180.000000, 357.454712, 1337500
604, 5400.000000, 67020.000000, 361.907990, 1335000
609, 5400.000000, 67680.000000, 365.471985, 1332500
615, 5398.750000, 68720.000000, 371.002106, 1330000
61, 5397.500000, 69800.000000, 376.745514, 1327500
627, 5396.25000, 70660.000000, 381.299011, 1325000
632, 5397.500000, 71380.00000, 385.273560, 1322500
638, 5397.500000, 72160.000000, 389.483612, 1320000
644, 5397.500000, 73060.000000, 394.341339, 1317500
655, 5395.000000, 4480.000000, 401.819611, 1312500
661, 5393.750000, 75220.000000, 05.717865, 1310000
666, 5393.750000, 76060.000000, 410.248627, 137500
672, 5392.500000, 76880.000000, 414.575409, 1305000
678, 593.750000, 77660.000000, 418.878632, 1302500
684, 5391.250000, 7860.000000, 422.997467, 1300000
689, 5393.750000, 79260.000000, 42.508636, 1297500
695, 5391.250000, 80300.000000, 432.917389, 129500
701, 5392.500000, 81060.000000, 437.116058, 1292500
706, 5392.500000, 81820.000000, 441.214355, 1290000
712, 5391.250000, 8266.000000, 445.640717, 1287500
718, 5390.000000, 83480.000000, 449.57214, 1285000
723, 5390.000000, 84260.000000, 454.161407, 128250
729, 5388.75000, 85020.000000, 458.151520, 1280000
735, 5390.000000, 85820.000000, 462.569794, 1277500
741, 5388.750000, 86560.000000, 466.45019, 1275000
746, 5387.500000, 87360.000000, 470.652008, 1272500
72, 5386.250000, 88180.000000, 474.959534, 1270000
758, 5387.50000, 88900.000000, 478.948761, 1267500
763, 5386.250000, 89700.00000, 483.146637, 1265000
769, 5386.250000, 90820.000000, 489.179230, 262500
775, 5386.250000, 91560.000000, 493.165039, 1260000
786, 5385.000000, 3120.000000, 501.451202, 1255000
792, 5385.000000, 93980.000000, 06.082306, 1252500
798, 5383.750000, 94700.000000, 509.841125, 120000
803, 5382.500000, 95520.000000, 514.136414, 1247500
809, 5381.250000, 96280.000000, 518.106750, 1245000
815, 5382.500000, 97020.000000, 522.210144, 1242500
820, 5381.250000, 97800.000000, 526.286255, 1240000
826, 5381.250000, 98560.000000, 530.375977, 123700
832, 5382.50000, 99420.000000, 535.128174, 1235000
837, 5380.000000, 100200.00000, 539.075989, 1232500
843, 5380.000000, 101260.000000, 544.78809, 1230000
849, 5378.750000, 102060.000000, 548.955200, 1227500
855, 5380.000000, 102780.000000, 552.956421, 1225000
860, 5376250000, 103660.000000, 557.302063, 1222500
866, 5377.500000, 10430.000000, 561.303467, 1220000
872, 5377.500000, 105120.000000, 56.282776, 1217500
877, 5377.500000, 105880.000000, 569.369690, 121000
883, 5376.250000, 106680.000000, 573.538330, 1212500
889, 576.250000, 107480.000000, 577.839355, 1210000
894, 5375.000000, 18260.000000, 581.897522, 1207500
906, 5376.250000, 109800.000000, 590.312256, 202500
912, 5375.000000, 110580.000000, 594.367493, 1200000
917, 5373.750000, 111380.000000, 598.528259, 1197500
923, 5372.500000, 112400.000000, 603.869019, 1195000
929, 5373.750000, 113120.000000, 607.878601, 1192500
934, 5371.250000, 113960.000000, 612.10766, 1190000
951, 5368.750000, 116260.00000, 624.170898, 1182500
957, 5368.750000, 117080.000000, 628.573242, 1180000
963, 5368.750000, 117880.000000, 632.868225, 1177500
69, 5367.500000, 118660.000000, 636.907532, 1175000
974, 5367.50000, 119480.000000, 641.308899, 1172500
980, 5368.750000, 120220.00000, 645.431152, 1170000
986, 5367.500000, 121060.000000, 649.78551, 1167500
991, 5366.250000, 121760.000000, 653.394592, 1165000
997, 5367.500000, 122880.000000, 659.558411, 1162500
1003, 5366.250000, 123600.000000, 663268494, 1160000
2, 1009, 5365.000000, 124400.000000, 667
1014, 5365000000, 125160.000000, 671.483398, 1155000
1020, 5365.000000, 125880.000000, 675.346191, 1152500
1026, 5366.250000, 126700.000000, 679.903870, 1150000
1031, 5365.000000, 127460.00000, 683.822876, 1147500
1037, 5363.750000, 128280.000000, 688.06829, 1145000
1043, 5362.500000, 129060.000000, 692.084229, 114250
1048, 5362.500000, 129880.000000, 696.481506, 1140000
1054, 5362.500000, 130660.000000, 700.664246, 1137500
1060, 5361.250000, 131460.000000, 704.789917, 1135000
1066, 5361.250000, 132180.000000, 708.650024, 1132500
1071, 5358.750000, 133280.000000, 714.21417, 1130000
1083, 5358.75000, 134860.000000, 722.681030, 1125000
1088, 5357.500000, 135620.00000, 726.584167, 1122500
1094, 5357.500000, 136400.000000, 730.763000, 1120000
1100, 5357.500000, 137200.000000, 735.049011, 1117500
1105, 5357.500000, 137960.000000, 739.120728, 1115000
1111, 536.250000, 138760.000000, 743.233276, 1112500
1117, 5356.250000, 19580.000000, 747.625366, 1110000
1123, 5355.000000, 140360.00000, 751.627808, 1107500
1128, 5355.000000, 141120.000000, 755.697571, 1105000
1134, 5355.000000, 141820.000000, 759.446106, 1102500
1140, 5355.000000, 142660.000000, 763.944275, 1100000
1145, 5353.50000, 143480.000000, 768.156067, 1097500
1151, 5353.750000, 14440.000000, 773.509827, 1095000
1157, 5352.500000, 145220.000000, 77.290039, 1092500
1162, 5351.250000, 146060.000000, 781.603577, 190000
1168, 5351.250000, 146800.000000, 785.563477, 1087500
114, 5351.250000, 147620.000000, 789.951538, 1085000
1180, 5350.00000, 148380.000000, 793.833008, 1082500
1185, 5350.000000, 149160.00000, 798.005981, 1080000
1191, 5348.750000, 149900.000000, 801.77649, 1077500
1197, 5348.750000, 150700.000000, 806.056641, 107500
1202, 5350.000000, 151500.000000, 810.525024, 1072500
1208, 347.500000, 152360.000000, 814.745117, 1070000
1219, 5345.000000, 153860.00000, 822.381714, 1065000
1225, 5345.000000, 154880.000000, 827.83318, 1062500
1231, 5345.000000, 155700.000000, 832.216492, 1060000
1237, 5345.000000, 156480.000000, 836.385620, 1057500
1242, 5345.000000, 157320.000000, 840.875427, 1055000
1248, 5342.500000, 158080.000000, 844.542419, 1052500
1265, 341.250000, 160420.000000, 856.843323, 1045000
1276, 5340.000000, 161980.000000, 864.973206, 1040000
1282, 5341.250000, 162800.000000, 869.555481, 1037500
1288, 5337.500000, 163580.000000, 873.108276, 1035000
1294, 5340.000000, 164300.000000, 877.362000, 1032500
1299, 533.750000, 165360.000000, 882.815674, 1030000
1305, 5337.500000, 16180.000000, 886.985779, 1027500
1322, 5336.250000, 168480.000000, 899.051392, 1020000
328, 5336.250000, 169200.000000, 902.893494, 1017500
1333, 5336.20000, 170060.000000, 907.482666, 1015000
1339, 5335.000000, 17086.000000, 911.538086, 1012500
1345, 5333.750000, 171620.000000, 91.378174, 1010000
1351, 5333.750000, 172400.000000, 919.538513, 107500
1356, 5332.500000, 173200.000000, 923.588989, 1005000
1362, 5332.500000, 173900.000000, 927.321777, 1002500
1368, 5331.25000, 174780.000000, 931.795898, 1000000
1373, 5332.500000, 175580.00000, 936.280334, 997500
1379, 5330.000000, 176620.000000, 941.38583, 995000
135, 5330.000000, 177400.000000, 945.541992, 992500
1390, 5331.25000, 178160.000000, 949.815491, 990000
1396, 5328.750000, 178900.00000, 953.313354, 987500
1402, 5327.500000, 179680.000000, 957.245178, 985000
1408, 5327.500000, 180480.000000, 961.507202, 982500
1413, 5327.500000, 181220.000000, 965.449524, 980000
1419, 5323.70000, 182100.000000, 969.454895, 977500
1425, 5325.000000, 182800000000, 973.409973, 975000
1430, 5326.250000, 183580.000000, 977.92969, 972500
1436, 5326.250000, 184320.000000, 981.734375, 970000
1442, 5325.000000, 185160.000000, 985.976990, 967500
1447, 532.750000, 185880.000000, 989.578674, 965000
1453, 5323.750000, 18620.000000, 995.115356, 962500
1459, 5322.500000, 187800.000000, 99.565491, 960000
1465, 5322.500000, 188520.000000, 1003.397705, 97500
1470, 5320.000000, 189320.000000, 1007.182373, 955000
147, 5321.250000, 190120.000000, 1011.676025, 952500
1482, 5320.00000, 190880.000000, 1015.481628, 950000
1487, 5322.500000, 191680.00000, 1020.216797, 947500
1493, 5320.000000, 192460.000000, 1023.87207, 945000
1499, 5318.750000, 193260.000000, 1027.901611, 94250
1504, 5317.500000, 194060.000000, 1031.914062, 940000
1510, 5318.750000, 194780.000000, 1035.986084, 937500
1516, 5317.500000, 195620.000000, 1040.209351, 935000
1522, 5315.000000, 196320.000000, 1043.440796, 932500
1527, 5316.250000, 197420.000000, 1049.53458, 930000
153, 5316.250000, 198160.000000, 1053.468140, 927500
1539, 5313.75000, 199000.000000, 1057.436279, 925000
1544, 5315.000000, 199800.00000, 1061.937012, 922500
1550, 5313.750000, 200480.000000, 1065.300659, 920000
1556, 5312.500000, 201280.000000, 1069.300049, 91750
1561, 5313.750000, 201980.000000, 1073.271240, 915000
1567, 508.750000, 202820.000000, 1076.720703, 912500
1573, 5308.750000, 03680.000000, 1081.286255, 910000
1579, 5310.000000, 204400.00000, 1085.364014, 907500
1584, 5310.000000, 205220.000000, 1089.71840, 905000
1590, 5308.750000, 205960.000000, 1093.390137, 902500
2, 1596, 5308.750000, 206760.000000, 1097
1601, 5307500000, 207500.000000, 1101.306274, 897500
1607, 5307.500000, 20800.000000, 1107.144531, 895000
1613, 5306.250000, 209380.000000, 111.022583, 892500
1624, 5303.750000, 210900.000000, 1118.560913, 887500
1630, 5303.750000, 211620.000000, 1122.379517, 885000
1636, 5302.500000, 212420.000000, 1126.357056, 882500
1641, 5301.250000, 213320000000, 1130.862671, 880000
1647, 5302.500000, 214020.000000, 113.841064, 877500
2, 1653, 5302.500000, 214780.000000, 1138
1658, 5301250000, 215580.000000, 1142.843506, 872500
1664, 5300.000000, 21660.000000, 1146.708008, 870000
1670, 5298.750000, 217120.000000, 1150.464600, 867500
1675, 5300.000000, 217880.000000, 1154.764038, 865000
1681, 5297.500000, 218900.000000, 1159.622803, 862500
187, 5298.750000, 219680.000000, 1164.029419, 860000
1693, 5297.50000, 220520.000000, 1168.204712, 857500
1698, 5296.250000, 221280000000, 1171.954224, 855000
1704, 5295.000000, 222060.000000, 117.807739, 852500
1710, 5296.250000, 222900.000000, 1180.534180, 85000
1715, 5296.250000, 223580.000000, 1184.135620, 847500
1727, 5293.75000, 225200.000000, 1192.152466, 842500
1732, 5292.500000, 226020.00000, 1196.210815, 840000
1738, 5292.500000, 226780.000000, 1200.23154, 837500
1744, 5290.000000, 227560.000000, 1203.792358, 83500
1750, 5291.250000, 228320.000000, 1208.098145, 832500
1755, 520.000000, 229400.000000, 1213.526001, 830000
1761, 5290.000000, 20160.000000, 1217.546387, 827500
1767, 5287.500000, 230920.00000, 1220.989502, 825000
1772, 5287.500000, 231720.000000, 1225.21942, 822500
1784, 5286.250000, 233300.000000, 1233.282104, 817500
1789, 5287.500000, 234000.000000, 1237.275024, 815000
1795, 5285.000000, 234800.000000, 1240.917969, 812500
1801, 5283.750000, 235600.000000, 1244.851440, 810000
1807, 5283.750000, 236380.000000, 1248.972778, 07500
1812, 525.000000, 237100.000000, 1253.073486, 805000
1818, 5282.500000, 27900.000000, 1256.706787, 802500
1824, 5281.250000, 238680.00000, 1260.528809, 800000
1829, 5281.250000, 239500.000000, 1264.859375, 797500
1835, 5280.000000, 240460.000000, 1269.628784, 795000
1841, 5278.750000, 241280.000000, 1273.656860, 792500
1846, 5278.50000, 242080.000000, 1277.879761, 790000
1852, 5277.500000, 24280.000000, 1281.482544, 787500
1858, 5277.500000, 243660.000000, 185.915649, 785000
1864, 5276.250000, 244300.000000, 1288.987915, 82500
1869, 5277.500000, 245200.000000, 1294.042969, 780000
185, 5276.250000, 245900.000000, 1297.429932, 777500
1881, 5276.25000, 246720.000000, 1301.756348, 775000
1886, 5273.750000, 247520.00000, 1305.358643, 772500
1892, 5273.750000, 248260.000000, 1309261230, 770000
1898, 5275.000000, 249080.000000, 1313.896973, 76700
1903, 5273.750000, 249900.000000, 1317.910156, 765000
1909, 270.000000, 250900.000000, 1322.243042, 762500
1921, 5268.750000, 252400.00000, 1329.832520, 757500
1926, 5268.750000, 253180.000000, 1333.94139, 755000
192, 5267.500000, 254060.000000, 1338.261108, 752500
1938, 5267.50000, 254800.000000, 1342.159058, 750000
1943, 5267.500000, 255520.000000, 1345.951660, 747500
1949, 5268.750000, 256360.000000, 1350.696777, 745000
1955, 5266.250000, 257100.000000, 1353.952881, 742500
1960, 5265.000000, 257920.000000, 1357.948853, 740000
1966, 265.000000, 258660.000000, 1361.844849, 737500
1978, 5263.750000, 260220.00000, 1369.733032, 732500
1983, 5262.500000, 261180.000000, 1374.45717, 730000
1989, 5262.500000, 262000.000000, 1378.775024, 727500
1995, 5260.000000, 262820.000000, 1382.433228, 725000
2000, 525.750000, 263600.000000, 1386.206543, 722500
2006, 5258.750000, 264420.000000, 1390.518677, 70000
2012, 5258.750000, 265120.000000, 1394.199829, 717500
2017, 5257.500000, 265960.000000, 1398.284668, 715000
2023, 5256.25000, 266700.000000, 1401.841919, 712500
2029, 5255.000000, 267480.00000, 1405.607422, 710000
2035, 5253.750000, 268280.000000, 1409.76074, 707500
040, 5255.000000, 269020.000000, 1413.700073, 70500
2046, 5251.20000, 269800.000000, 1416.787231, 702500
2052, 5252.500000, 27052.000000, 1420.906250, 700000
2057, 5251.250000, 271320.000000, 144.769165, 697500
2063, 5252.500000, 272400.000000, 1430.781006, 695000
2069, 5251.250000, 273120.000000, 1434.221436, 692500
207, 5248.750000, 273960.000000, 1437.947510, 690000
2080, 5248.75000, 274760.000000, 1442.146606, 687500
2086, 5248.750000, 275480.00000, 1445.925659, 685000
2092, 5247.500000, 276280.000000, 1449.79297, 682500
2097, 5245.000000, 277080.000000, 1453.284546, 68000
2103, 5246.250000, 277820.000000, 1457.513184, 677500
2109, 5245.000000, 278620.000000, 1461.361938, 675000
2114, 5245.000000, 79320.000000, 1465.033447, 672500
2120, 5245.000000, 280160.00000, 1469.439209, 670000
2126, 5243.750000, 280980.000000, 1473.38816, 667500
213, 5241.250000, 281760.000000, 1476.774658, 665000
2137, 5241.25000, 282720.000000, 1481.806152, 662500
2143, 5238.750000, 283560.00000, 1485.500000, 660000
2149, 5238.750000, 284360.000000, 1489.90918, 657500
2154, 5238.750000, 285200.000000, 1494.091553, 65500
2160, 5238.750000, 285900.000000, 1497.758667, 652500
2166, 538.750000, 286660.000000, 1501.740112, 650000
2171, 5236.250000, 87520.000000, 1505.526611, 647500
2177, 5236.250000, 288220.00000, 1509.192017, 645000
2183, 5233.750000, 289020.000000, 1512.65847, 642500
2188, 5233.750000, 289780.000000, 1516.636108, 640000
2194, 5233.750000, 290580.000000, 1520.823120, 637500
2200, 5233.750000, 291380.000000, 1525.010132, 635000
2206, 5232.500000, 292120.000000, 1528.517944, 632500
2211, 5228.750000, 293220.000000, 1533.174072, 630000
2223, 528.750000, 294680.000000, 1540.808105, 625000
2228, 5227.500000, 95520.000000, 1544.830811, 622500
2234, 5227.500000, 296300.00000, 1548.908203, 620000
2240, 5227.500000, 297080.000000, 1552.98518, 617500
2245, 5226.250000, 297880.000000, 1556.795410, 615000
2, 2251, 5225.000000, 298620.000000, 1560
2257, 5223750000, 299360.000000, 1563.781860, 610000
2263, 5225.000000, 30000.000000, 1568.545044, 607500
2268, 5223.750000, 301060.000000, 572.662231, 605000
2280, 521.250000, 302520.000000, 1579.532593, 600000
2285, 5218.750000, 303360.000000, 1583.160034, 597500
2291, 5221.250000, 304320.000000, 1588.930786, 595000
2297, 5217.500000, 305160.000000, 1592.172241, 592500
2302, 5217.500000, 305880.000000, 159.928955, 590000
2, 2308, 5216.250000, 306680.000000, 1599
2314, 5217500000, 307460.000000, 1604.172607, 585000
