uptime,voltage_mV,current_uA,power_mW,iadj_uV
5, 5068.750000, -540.000000, -2.37125, 1597500
11, 5057.500000, -580.000000, -2.933350, 1595000
17, 4956.250000, -540.000000, -2.676375, 1592500
