uptime,voltage_mV,current_uA,power_mW,iadj_uV
729, 5383.750000, 85100.000000, 458.157135, 128000
735, 5383.75000, 85820.000000, 462.033417, 1277500
741, 5382.500000, 86560.00000, 465.909210, 1275000
746, 5382.500000, 87380.000000, 470.32284, 1272500
752, 5381.250000, 88160.000000, 474.411011, 1270000
78, 5380.000000, 88960.000000, 478.604797, 1267500
763, 5382.50000, 89700.000000, 482.810242, 1265000
769, 5381.250000, 90780.00000, 488.509888, 1262500
775, 5380.000000, 91580.000000, 492.700409, 260000
780, 5378.750000, 92300.000000, 496.458618, 1257500
792, 5377.500000, 3920.000000, 505.054810, 1252500
798, 5378.750000, 94660.000000, 09.152466, 1250000
803, 5377.500000, 95520.000000, 513.658813, 127500
809, 5377500000, 96260.000000, 517.638123, 1245000
815, 5376.250000, 97080.000000, 521.926331, 1242500
820, 5375.000000, 97860.000000, 525.997498, 1240000
826, 5375.000000, 98660.000000, 530.297485, 1237500
832, 5375.000000, 99480.000000, 534.705017, 1235000
837, 5373.70000, 100200.000000, 538.449768, 1232500
843, 5372.500000, 101220000000, 543.804443, 1230000
849, 5371.250000, 102080.000000, 548.97180, 1227500
855, 5372.500000, 102800.000000, 552.293030, 122500
860, 5373.750000, 103620.000000, 556.828003, 1222500
866, 537.500000, 104360.000000, 560.674072, 1220000
872, 5372.500000, 10580.000000, 565.079529, 1217500
877, 5372.500000, 106020.000000, 59.592468, 1215000
883, 5371.250000, 106680.000000, 573.004944, 122500
889, 5370.000000, 107520.000000, 577.382385, 1210000
894, 5371.250000, 108300.000000, 581.706360, 1207500
900, 5370.000000, 109080.000000, 585.759583, 1205000
906, 5370.000000, 109860.00000, 589.948181, 1202500
917, 567.500000, 111460.000000, 598.261536, 1197500
923, 5367.500000, 12460.000000, 603.629028, 1195000
929, 5367.500000, 113260.000000, 607.923035, 1192500
934, 5366.250000, 114060.000000, 612.074463, 190000
940, 5365.000000, 114760.000000, 615.687378, 1187500
94, 5365.000000, 115560.000000, 619.979370, 1185000
951, 5365.00000, 116380.000000, 624.378723, 1182500
957, 5363.750000, 117120.00000, 628.202393, 1180000
963, 5362.500000, 117880.000000, 632.13140, 1177500
969, 5363.750000, 118760.000000, 636.998962, 1175000
974, 5362.500000, 119500.000000, 640.818726, 1172500
980, 5362.50000, 120300.000000, 645.108765, 1170000
986, 5362.500000, 121080.00000, 649.291504, 1167500
991, 5362.500000, 121820.000000, 653.29766, 1165000
997, 5361.250000, 122900.000000, 658.897644, 116250
1003, 5358.750000, 123660.000000, 662.663025, 1160000
1009, 5361.250000, 124420.000000, 667.046753, 1157500
1014, 5360.000000, 125120.000000, 670.643188, 155000
1020, 538.750000, 125980.000000, 675.095337, 1152500
1026, 5358.750000, 16760.000000, 679.275146, 1150000
1031, 5360.000000, 127500.000000, 683.400024, 1147500
1037, 5357.500000, 128380.000000, 687.795837, 1145000
1043, 5357.500000, 129100.000000, 691.653259, 1142500
1048, 5357.500000, 129900.000000, 695.939270, 1140000
1054, 5353.50000, 130700.000000, 699.735107, 1137500
1060, 5356.250000, 13140.000000, 704.132629, 1135000
1066, 5355.000000, 132300.000000, 78.466492, 1132500
1071, 5356.250000, 133220.000000, 713.559631, 130000
1077, 5353.750000, 134120.000000, 718.044922, 1127500
103, 5355.000000, 134880.000000, 722.282410, 1125000
1088, 5352.50000, 135600.000000, 725.799011, 1122500
1094, 5352.500000, 136480.00000, 730.509216, 1120000
1100, 5352.500000, 137200.000000, 734.62976, 1117500
1105, 5351.250000, 138000.000000, 738.472473, 111500
1111, 5351.250000, 138760.000000, 742.539429, 1112500
1117, 350.000000, 139600.000000, 746.859985, 1110000
1128, 5350.000000, 141100.00000, 754.885010, 1105000
1134, 5347.500000, 141960.000000, 759.13104, 1102500
110, 5348.750000, 142760.000000, 763.587524, 1100000
1145, 5347.500000, 143500.000000, 767.366272, 1097500
1151, 5347.500000, 144480.000000, 772.606812, 1095000
1157, 5347.500000, 145280.000000, 776.884827, 1092500
1162, 5346.250000, 146080.000000, 780.980225, 1090000
1168, 5345.000000, 146900.000000, 785.180481, 1087500
1174, 345.000000, 147620.000000, 789.028870, 1085000
1185, 5346.250000, 149220.00000, 797.767395, 1080000
1191, 5342.500000, 150000.000000, 801.37500, 1077500
1197, 5342.500000, 150800.000000, 805.648987, 1075000
1202, 5342.500000, 151600.000000, 809.922974, 1072500
1208, 534.250000, 152320.000000, 813.579224, 1070000
1214, 5342.500000, 15100.000000, 817.936768, 1067500
1231, 5340.000000, 155700.000000, 831.437988, 1060000
237, 5340.000000, 156580.000000, 836.137207, 1057500
1242, 5337.50000, 157320.000000, 839.695496, 1055000
1248, 5338.750000, 15808.000000, 843.949585, 1052500
1254, 5337.500000, 158900.000000, 84.128723, 1050000
1259, 5337.500000, 159660.000000, 852.185242, 107500
1265, 5336.250000, 160480.000000, 856.361389, 1045000
1271, 5336.250000, 161220.000000, 860.310242, 1042500
1276, 5335.000000, 162000.000000, 864.270020, 1040000
1282, 5337.500000, 162820.00000, 869.051758, 1037500
1288, 5335.000000, 163560.000000, 872.52590, 1035000
294, 5333.750000, 164360.000000, 876.655151, 103250
1299, 5331.20000, 165480.000000, 882.215271, 1030000
1305, 5333.750000, 166220.000000, 886.575928, 1027500
1311, 5331.250000, 167060.000000, 890.638611, 1025000
1316, 5331.250000, 167720.000000, 894.157227, 1022500
1322, 5331.250000, 168520.000000, 898.422241, 1020000
132, 5331.250000, 169280.000000, 902.473999, 1017500
1333, 5330.00000, 170100.000000, 906.632996, 1015000
1339, 5327.500000, 170880.00000, 910.363220, 1012500
1345, 5328.750000, 171620.000000, 914.520081, 1010000
1351, 5327.500000, 172480.000000, 918.887207, 100750
1356, 5326.250000, 173220.000000, 922.613037, 1005000
1362, 526.250000, 173980.000000, 926.660950, 1002500
1368, 5325.000000, 74720.000000, 930.383972, 1000000
1373, 5326.250000, 175600.00000, 935.289490, 997500
1379, 5326.250000, 176620.000000, 940.722290, 995000
1385, 5325.000000, 177380.000000, 944.548523, 992500
190, 5322.500000, 178180.000000, 948.363037, 990000
1396, 5321.25000, 178980.000000, 952.397339, 987500
1402, 5322.500000, 179660.00000, 956.240356, 985000
1408, 5321.250000, 180500.000000, 960.48596, 982500
1413, 5320.000000, 181260.000000, 964.303223, 980000
2, 1419, 5320.000000, 182100.000000, 968
1425, 5321.50000, 182880.000000, 973.150208, 975000
1430, 5317.500000, 18370.000000, 976.824768, 972500
1436, 5317.500000, 184400.000000, 980546997, 970000
1442, 5317.500000, 185260.000000, 985.120056, 96750
1447, 5317.500000, 185960.000000, 988.842285, 965000
1453, 5316.250000, 187020.000000, 994.245056, 962500
1459, 5316.250000, 18820.000000, 998.498047, 960000
1465, 5316.250000, 188600.000000, 002.644775, 957500
1476, 515.000000, 190080.000000, 1010.275208, 952500
1482, 5313.750000, 190900.000000, 1014.394897, 950000
1487, 5315.000000, 191680.000000, 1018.779175, 947500
1493, 5313.750000, 192500.000000, 1022.896851, 945000
1499, 5311.250000, 193220.000000, 1026.239746, 942500
2, 1504, 5311.250000, 194080.000000, 1030
1510, 5310000000, 194860.000000, 1034.706543, 937500
1516, 5310.000000, 19560.000000, 1038.954590, 935000
1522, 5308.750000, 196360.000000, 042.426147, 932500
1533, 5308.750000, 198200.000000, 1052.194214, 927500
139, 5307.500000, 199060.000000, 1056.510986, 925000
1544, 5306.25000, 199860.000000, 1060.507080, 922500
1550, 5306.250000, 200560000000, 1064.221558, 920000
1556, 5307.500000, 201360.000000, 106.718140, 917500
1561, 5303.750000, 202120.000000, 1071.993896, 91000
1567, 5303.750000, 202860.000000, 1075.918701, 912500
1579, 5303.75000, 204460.000000, 1084.404785, 907500
1584, 5302.500000, 205220.00000, 1088.179077, 905000
1590, 5303.750000, 206020.000000, 1092.68589, 902500
1596, 5301.250000, 206780.000000, 1096.192505, 90000
1601, 5300.000000, 207580.000000, 1100.173950, 897500
1607, 5300.000000, 208560.000000, 1105.368042, 895000
1613, 5301.250000, 29380.000000, 1109.975708, 892500
1618, 5300.000000, 210180.00000, 1113.953979, 890000
1624, 5297.500000, 210880.000000, 1117.13681, 887500
1630, 5297.500000, 211720.000000, 1121.586670, 885000
1636, 5297.500000, 212520.000000, 1125.824707, 882500
1641, 5297.500000, 213280.000000, 1129.850830, 880000
1647, 5296.250000, 214060.000000, 1133.715332, 877500
1653, 5296.250000, 214860.000000, 1137.952271, 875000
1658, 5295.000000, 215600.000000, 1141.602051, 872500
1664, 523.750000, 216480.000000, 1145.990967, 870000
1670, 5293.750000, 27160.000000, 1149.590698, 867500
1675, 5293.750000, 218000.00000, 1154.037476, 865000
1681, 5291.250000, 218980.000000, 1158.67799, 862500
1687, 5291.250000, 219760.000000, 1162.805054, 860000
1693, 5291.250000, 220520.000000, 1166.826416, 857500
1698, 5291.50000, 221320.000000, 1171.059448, 855000
1704, 5291.250000, 22210.000000, 1175.292480, 852500
1710, 5290.000000, 222960.000000, 179.458374, 850000
1715, 5287.500000, 223620.000000, 1182.390747, 47500
1721, 5288.750000, 224420.000000, 1186.901245, 845000
177, 5287.500000, 225220.000000, 1190.850708, 842500
1732, 5287.50000, 226020.000000, 1195.080811, 840000
1738, 5286.250000, 226780.00000, 1198.815796, 837500
1744, 5285.000000, 227560.000000, 1202654541, 835000
1750, 5286.250000, 228280.000000, 1206.745117, 83200
1755, 5282.500000, 229320.000000, 1211.382935, 830000
1761, 5282.500000, 230220.000000, 1216.137207, 827500
1767, 5283.750000, 231000.000000, 1220.546265, 825000
1772, 5283.750000, 231760.00000, 1224.561890, 822500
1778, 5282.500000, 232520.000000, 1228.28865, 820000
174, 5280.000000, 233300.000000, 1231.823975, 817500
1789, 5281.250000, 234060.000000, 1236.129395, 815000
1795, 5278.750000, 234780.00000, 1239.344971, 812500
1801, 5277.500000, 235600.000000, 1243379028, 810000
1807, 5278.750000, 236400.000000, 1247.896484, 807500
1812, 5277.500000, 237200.000000, 1251.822998, 805000
1818, 278.750000, 237920.000000, 1255.920166, 802500
1829, 5275.000000, 239500.00000, 1263.362549, 797500
1835, 5273.750000, 240580.000000, 1268.75789, 795000
1841, 5272.500000, 241360.000000, 1272.570557, 792500
1846, 5273.750000, 242000.000000, 1276.247559, 790000
1852, 527.750000, 242800.000000, 1280.466553, 787500
1858, 5271.250000, 24620.000000, 1284.181885, 785000
1869, 5272.500000, 245180.000000, 1292.71154, 780000
1875, 5270.000000, 245980.000000, 1296.314575, 777500
1881, 5270.000000, 246800.000000, 1300.635986, 775000
1886, 5268.750000, 247560.000000, 1304.331787, 772500
1892, 5268.750000, 24828.000000, 1308.125244, 770000
1898, 5266.250000, 249060.000000, 131.612183, 767500
1903, 5266.250000, 249880.000000, 1315.930542, 75000
1909, 526.750000, 250920.000000, 1320.780151, 762500
1915, 5265.000000, 251760.000000, 1325.516357, 760000
1921, 5263.750000, 252480.000000, 1328.991577, 757500
1926, 5261.250000, 253200.000000, 1332.148560, 755000
1932, 5262.500000, 254020.000000, 1336.780273, 752500
938, 5262.500000, 254780.000000, 1340.779785, 750000
1943, 5262.50000, 255580.000000, 1344.989746, 747500
1949, 5262.500000, 25648.000000, 1349.725952, 745000
1955, 5260.000000, 257180.000000, 132.766846, 742500
1960, 5261.250000, 257900.000000, 1356.876343, 70000
1966, 5257.500000, 258680.000000, 1360.010132, 737500
197, 5257.500000, 259520.000000, 1364.426392, 735000
1978, 5257.50000, 260220.000000, 1368.106689, 732500
1983, 5256.250000, 261260.00000, 1373.247925, 730000
1989, 5253.750000, 262120.000000, 1377.12915, 727500
1995, 5255.000000, 262780.000000, 1380.908936, 72500
2000, 5253.750000, 263600.000000, 1384.888550, 722500
2006, 5252.500000, 264420.000000, 388.866089, 720000
2017, 5251.250000, 265880.000000, 1396.202393, 715000
2023, 5251.250000, 266760.000000, 1400.823486, 712500
2029, 5250.000000, 267500.000000, 1404.375000, 710000
2035, 5248.750000, 268200000000, 1407.714722, 707500
2040, 5247.500000, 269080.000000, 141.997314, 705000
2, 2046, 5247.500000, 269880.000000, 1416
2052, 5247500000, 270580.000000, 1419.868530, 700000
2057, 5247.500000, 271380.000000, 1424.066528, 697500
2063, 5243.750000, 272480.000000, 1428.817017, 695000
2069, 5245.000000, 273200.000000, 1432.933960, 692500
2074, 5243.750000, 273900.000000, 1436.263184, 690000
280, 5242.500000, 274780.000000, 1440.534180, 687500
2086, 5241.25000, 275560.000000, 1444.278809, 685000
2092, 5240.000000, 276380000000, 1448.231201, 682500
2097, 5240.000000, 277100.000000, 145.004028, 680000
2103, 5238.750000, 277920.000000, 1455.953369, 67500
2109, 5238.750000, 278620.000000, 1459.620483, 675000
