current_uA,voltage_mV,power_mW
-520.000000,5388.750000,-2.802150
-580.000000,5386.250000,-3.124025
-540.000000,5386.250000,-2.908575
-540.000000,5387.500000,-2.909250
-540.000000,5386.250000,2.908575
-60.000000,5387.500000,-3.232500
-540.000000,5387.500000,-2.909250
-540.000000,5386.250000,2.908575
-540.000000,5387.500000,-2.909250
-520.000000,5386.250000,-2.800850
-540.000000,5385.00000,-2.907900
-580.000000,5385.000000,-3.123300
-540.000000,5386.250000,-2.908575
-540.000000,537.500000,-2.909250
-540.000000,5386.250000,-2.908575
-580.000000,5386.250000,-3.124025
-540.00000,5386.250000,-2.908575
-540.000000,5387.500000,-2.909250
-500000000,5386.250000,-2.693125
-480.000000,5386.250000,-2.585400
1700.000000,5385.000000,9154500
2620.000000,5383.75000,14.105425
3800.000000,5381.250000,20.448750
5400.000000,5380.000000,29.052000
6360.000000,5380.000000,34.216801
7200.000000,5378.750000,38.727001
8760.000000,5378.750000,47.117851
10400.00000,5377.500000,55.925999
11260.000000,5377.500000,60.55052
12020.00000,5377.500000,64.637550
14400.000000,5376.250000,77.417999
15460.000000,535.000000,83.097504
16200.000000,5372.500000,87.034500
17000.000000,5373.50000,91.353752
17880.000000,5373.750000,96.082649
18620.000000,5373.75000,100.059227
19420.000000,5371.250000,104.309677
20280.00000,5371.250000,108.928947
21060.000000,5368.750000,113.05872
22600.000000,538.750000,121.333748
23360.000000,5370.000000,125.443199
4220.000000,5368.750000,130.031128
26860.00000,5365.000000,144.103897
27600.000000,5365.000000,148.074005
29220.000000,5366.50000,156.801819
30060.000000,5365.000000,161.271896
3080.000000,5363.750000,165.203506
31520.000000,5362.500000,169.026001
33220.000000,5362.500000,178.142242
33980.000000,5363.75000,182.260223
34780.000000,5362.500000,186.507751
35680000000,5361.250000,191.289398
36680.000000,5360.000000,196.04797
37560.000000,5358.750000,201.274643
38280.000000,560.000000,205.180801
39080.000000,5357.500000,209.371094
40600.000000,5358.75000,217.565247
41460.000000,5357.500000,222.121948
42280.00000,5356.250000,226.462250
43060.000000,5356.250000,230.64021
4440.000000,5355.000000,238.190399
45300.000000,5353.750000,24.524872
47920.000000,5353.750000,256.551697
49480.000000,5352.500000,264.841705
50300.000000,5350.000000,269.05011
51000.000000,5352.500000,272.977509
51800.000000,548.750000,277.065247
53320.000000,5348.750000,285.195343
54120.000000,5347.50000,289.406708
54920.000000,5347.500000,293.684692
55720.00000,5347.500000,297.962708
56520.000000,5347.500000,302.24092
58300.000000,5345000000,311.613495
59020.000000,5343.750000,315.388123
5920.000000,5343.750000,319.663116
60620.000000,5346.250000,34.089661
62200.00000,5342.500000,332.303497
63000.000000,5342.500000,336.577515
64460.000000,5342.500000,344.377563
65260.000000,5340.000000,348488403
66060.000000,5341.250000,352.842987
66800.000000,340.000000,356.712006
68520.000000,5340.000000,365.896790
69620.000000,5338.75000,371.683777
70380.000000,5336.250000,375.565277
71180.00000,5337.500000,379.923248
72000.000000,5337.500000,384.29988
73480.000000,533.250000,392.107635
74260.000000,5333.750000,396.084290
7060.000000,5333.750000,400.351288
75880.000000,5333.750000,04.724945
77420.00000,5332.500000,412.842163
78220.000000,5330.000000,416.91259
80020.000000,5331.250000,426.606628
80800.000000,5328.750000,43.562988
81660.000000,5330.000000,435.247803
84020.000000,5327.500000,447.616547
84820.000000,5327.500000,451.878540
86360.000000,5325.000000,459.867004
87160.000000,5325.000000,464.17014
87920.000000,5322.500000,467.954193
88760.000000,533.750000,472.536041
89560.000000,5322.500000,476.683105
0600.000000,5321.250000,482.105255
92120.000000,5320.000000,490.078400
92960.00000,5321.250000,494.663391
93700.000000,5318.750000,498.36682
95280.000000,5318.50000,506.770508
96120.000000,5317.500000,511.118103
9680.000000,5316.250000,514.719299
97700.000000,5316.250000,519.397644
100060.000000,5315.000000,531.818909
101080.000000,5311.250000,536.861145
101920.000000,5312.500000,541.450012
102620.000000,5313.750000,545.296997
103400.000000,531.750000,549.441772
104200.000000,5313.75000,553.692749
104980.000000,5312.500000,557.706238
106520.000000,5310.000000,565.621216
107360.00000,5311.250000,570.215820
108200.000000,307.500000,574.271484
108820.000000,5308.75000,577.698181
109680.000000,5307.500000,58.126587
111260.000000,5305.000000,590.234314
112280.000000,5303.750000,595.505066
113880.000000,5302.500000,603.84694
116160000000,5302.500000,615.938416
116980.000000,5300.000000,619994019
117700.000000,5300.000000,623.809998
119320.000000,5298.750000,632.246826
120120.00000,5298.750000,636.485840
120920.000000,529.750000,640.724854
121660.000000,5296.25000,644.341797
122720.000000,5295.000000,649.802429
124320.000000,295.000000,658.274414
125020.000000,5296.25000,662.137146
125860.000000,5292.500000,66.114075
128300.000000,5291.250000,678.867371
129020.000000,5290.000000,682.515808
129760.000000,5288.750000,686.26188
130560.000000,5288.750000,690.499207
132180000000,5288.750000,699.066956
133960.000000,5285.00000,707.978577
134760.000000,5285.000000,712.206604
135560.000000,5285.000000,716.434570
136380.000000,5285.000000,720.768311
137120.000000,528.750000,724.507812
137820.000000,5283.75000,728.206421
138680.000000,5281.250000,732.43748
141080.000000,5280.000000,744.902405
141860.000000,5280.000000,749.020813
142680.000000,5280.000000,753.35040
143460.000000,5277.500000,757.110168
14420.000000,5277.500000,762.176575
145180.00000,5277.500000,766.187439
146000.000000,528.750000,770.697510
146760.000000,5277.500000,774.525879
147560.000000,5273.750000,778.194580
148380.000000,5273.750000,782.519043
149160.000000,5273.750000,786.632568
149900.000000,5272.50000,790.347778
150720.000000,5272.500000,74.671204
13060.000000,5270.000000,806.626221
153860.000000,5267.500000,810.457520
154880.000000,5267.500000,815.830383
155720.000000,5267.500000,820.255127
156480.000000,5267.500000,824.258423
15726.000000,5266.250000,828.170471
158060.00000,5266.250000,832.383484
158780.000000,5265.000000,835.976685
159520.000000,5263.750000,839.673401
160360.000000,5265.000000,844.295410
161200.00000,5263.750000,848.516479
161900.000000,522.500000,851.998779
162760.000000,5261.25000,856.321045
163560.000000,5261.250000,860.30029
165320.000000,5258.750000,869.376526
166100.000000,5260.000000,873.685974
166960.000000,5257.500000,87.792175
167700.000000,5257.500000,881.68279
169300.00000,5256.250000,889.883118
169960.000000,255.000000,893.139771
