current_uA,voltage_mV,power_mW
-540.000000,5391.250000,-2.911275
-540.000000,5392.500000,-2.91195
-540.000000,5392.500000,-2.911950
-580.00000,5391.250000,-3.126925
-580.000000,5392.500000,-3.27650
-580.00000,5392.500000,-3.127650
-600.000000,5391.250000,-3.234750
-520.000000,5392.500000,-2.804100
-540.000000,5392.50000,-2.911950
-540.000000,5391.250000,-2.911275
-580.000000,5392.500000,-3.127650
-520.000000,5392.00000,-2.804100
-540.000000,5392.500000,-2.911950
-540.000000,5392.500000,-2.911950
-540.000000,391.250000,-2.911275
-540.000000,5392.500000,-2.911950
-520.000000,5392.500000,-2.84100
-600.00000,5392.500000,-3.235500
-540.000000,5390.000000,-2.910600
-480.000000,5388.750000,-2.56600
1860.000000,5387.500000,10.020750
280.000000,5387.500000,15.408250
3860.000000,5385.000000,20.786100
4760.000000,5387.500000,25.644501
5560.000000,5386.20000,29.947550
7200.000000,5383.750000,38.763000
8000.000000,5385.000000,43.080002
8860.000000,583.750000,47.700024
12880.000000,531.250000,69.310501
14460.000000,5381.250000,77.812874
15560.000000,5380.000000,83.712799
16360.000000,5378.750000,87.996353
17160.000000,5378.750000,92.299347
18760.000000,5377.00000,100.881897
19560.000000,5377.500000,105.183899
2030.000000,5376.250000,109.460449
21100.000000,5376.250000,11.438873
22620.000000,5375.000000,121.582497
25120.000000,5373.75000,134.988602
26180.000000,5375.000000,140.717499
27020.00000,5372.500000,145.164948
27760.000000,5372.500000,149.10594
28520.000000,5372.500000,153.223694
29220.000000,530.000000,156.911407
30120.000000,5370.000000,161.744400
0980.000000,5370.000000,166.362595
33280.00000,5368.750000,178.671997
34060.000000,5367.500000,182.81707
35720.000000,5366.50000,191.682449
36800.000000,5366.250000,197.477997
3750.000000,5366.250000,201.234375
38360.000000,5363.750000,20.753448
40700.000000,5363.750000,218.304626
42260.000000,5363.75000,226.672073
43080.000000,5362.500000,231.016495
43880.000000,5362.500000,235.306503
44580.000000,536.500000,239.060257
45360.000000,5362.500000,243.242996
4160.000000,5360.000000,247.417603
46980.000000,5361.250000,251.871521
48720.00000,5360.000000,261.139191
49520.000000,5361.250000,265.48910
51020.000000,5357.50000,273.339661
51920.000000,5357.500000,278.161407
5260.000000,5356.250000,281.738739
53400.000000,5356.250000,286023743
54980.000000,355.000000,294.417908
55800.000000,5355.000000,298.808990
57320.000000,5355.00000,306.948608
58320.000000,5353.750000,312.230713
59160.00000,5352.500000,316.653900
60060.000000,5352.500000,321.47161
61500.000000,535.500000,329.178741
62280.000000,5351.250000,333.275848
