current_uA,voltage_mV,power_mW
-540.000000,5336.250000,-2.881575
-500.000000,5336.250000,-2.668125
-58.000000,5337.500000,-3.095750
-540.000000,5338.750000,-2.882925
-540.000000,5337.500000,2.882250
-540.000000,5338.75000,-2.882925
-540.000000,5337.500000,-2.882250
-540.000000,5337.50000,-2.882250
-520.000000,5338.750000,-2.776150
-520.000000,5337.500000,-2.775500
-540.00000,5338.750000,-2.882925
-520.000000,5337.500000,-2.77500
-520.000000,5337.500000,-2.775500
-540000000,5338.750000,-2.882925
-540.000000,5338.750000,-2.882925
-520000000,5338.750000,-2.776150
-520.000000,5337.500000,-2.775500
-600.000000,5340.00000,-3.204000
1500.000000,5332.500000,7.998750
2400.000000,5332.500000,12.798000
3520.000000,5328750000,18.757200
6000.000000,5327.500000,31.96500
8480.000000,5322.500000,45.13480
9320.000000,5322.500000,49.05701
10120.00000,5321.250000,53.851051
10920.000000,5320.000000,58.09498
11660.00000,5318.750000,62.016624
15180.000000,535.000000,80.681702
16760.000000,5312.00000,89.037498
18360.000000,5310.00000,97.491600
20000.000000,5307.50000,106.150002
20800.000000,5308.750000,110.421997
21480.00000,5307.500000,114.005096
22300.000000,530.750000,118.273628
23100.000000,5303.750000,122.516624
2980.000000,5303.750000,127.183922
24720.000000,5302.500000,31.077805
25800.000000,5298.750000,136.707748
26520.00000,5296.250000,140.456543
27380.000000,5298.750000,145.07977
29000.000000,5297.50000,153.627502
29760.000000,5293.750000,157.542007
3052.000000,5295.000000,161.603394
31400.000000,5291.250000,166.145248
32820.000000,288.750000,173.576782
33680.000000,5288.750000,178.125107
35280.000000,5287.500000,186.542999
36520.000000,5286.250000,193.03848
37280.000000,5283.750000,196.978195
38080.000000,522.500000,201.157593
38860.000000,5280.000000,205.180801
39680.000000,5281.250000,209.559998
41260.000000,5278.750000,217.801224
42020.00000,5276.250000,221.708023
42780.000000,5276.250000,225.71792
43560.000000,5275.000000,229.779007
4432.000000,5275.000000,233.787994
45100.000000,5272.500000,237789749
46760.000000,5270.000000,246.425201
47700.000000,5268.750000,251.319382
49280.000000,5267.50000,259.582397
50060.000000,5263.750000,263.503326
50820.00000,5265.000000,267.567291
51560.000000,5263.750000,271.398956
53080.000000,5258.750000,279.134460
54760.000000,5257.500000,287.900696
55500.00000,5256.250000,291.721863
57000.00000,5256.250000,299.606262
58160.000000,5251.250000,305.412689
59660.000000,5251.250000,313.289581
60400.000000,5248.750000,31.024506
61220.000000,5246.250000,321.175415
62720.000000,5245.000000,328.966400
63460.000000,245.000000,332.847687
64300.000000,5240.00000,336.932007
65020.000000,5240.000000,340.704803
65700.000000,5240.000000,344.268005
66580.000000,5237.500000,348.72738
68300.000000,523.750000,357.465118
69120.000000,5232.500000,361.670410
9880.000000,5231.250000,365.559753
71420.000000,5228.750000,373.437317
72180.00000,5226.250000,377.230713
74920.000000,5220.00000,391.082397
75760.000000,5217.500000,395.277802
7640.000000,5216.250000,398.834473
77200.000000,5216.250000,402.694489
79860.000000,5211.250000,416.170410
81380.000000,5207.50000,423.786346
82220.000000,5203.750000,427.852325
83060.00000,5201.250000,432.015839
83780.000000,5201.250000,435.760712
85300.000000,5198.750000,443.453369
86120.000000,5197.50000,447.608704
86900.000000,5193.750000,451.336884
87720.000000,5192.500000,455.486115
89280.000000,5187.500000,463.140015
90300.000000,5186250000,468.318390
91080.000000,5185.000000,472.249786
9100.000000,5182.500000,476.271759
92680.000000,5180.000000,40.082397
94220.00000,5175.000000,487.588501
95080.000000,5175.000000,492.039001
96600.000000,5170.00000,499.421997
97480.000000,5166.250000,503606049
98180.000000,5166.250000,507.222412
98960.000000,163.750000,511.004700
99760.000000,5160.000000,514.761597
100760.000000,5156.250000,519.543762
101620.000000,5152.50000,523.597046
102400.000000,5155.000000,52.872009
10780.000000,5146.250000,539.224060
105520.00000,5140.000000,542.372803
106280.000000,5141.250000,546.412048
107120.000000,5132.500000,549.793396
107880.000000,5128.750000,553.28551
108660.000000,5126.250000,557.018311
110200000000,5123.750000,564.637268
111000.000000,5120.000000,568.320007
112080.000000,5115.000000,573.289185
112820.000000,5113.750000,576.933289
114400.00000,5107.500000,584.297974
115220.000000,510.750000,588.054077
115960.000000,5098.75000,591.251038
116720.000000,5096.250000,594.834290
118380.000000,5088.750000,602.406250
119160.000000,5085.00000,605.928589
119920.000000,5082.500000,60.493408
12580.000000,5066.250000,621.020935
123220.00000,5060.000000,623.493225
124080.000000,5056.250000,627.37517
124820.000000,5055.000000,630.965088
126400000000,5046.250000,637.846008
128060.000000,5035.000000,644.782104
128860.000000,5028.750000,648.004700
129500.000000,5022.500000,650.413757
130420.000000,5015.000000,654.056274
131120.000000,501.000000,656.911194
131960.000000,5001.25000,659.964966
133000.000000,4993.750000,664.18762
135320.000000,4968.750000,672.371277
136200.000000,4957.500000,675.211487
136960.000000,4947.500000,677.60961
13560.000000,4925.000000,682.408020
139320.00000,4910.000000,684.061218
140120.000000,485.000000,685.887390
140880.000000,4891.250000,689.079285
141780.000000,4877.500000,691.531921
142580.000000,4710.000000,671.551819
