uptime,voltage_mV,current_uA,power_mW,iadj_uV
837, 5385.000000, 99620.00000, 536.453674, 1232500
843, 5385.000000, 100620.000000, 541.83864, 1230000
849, 5382.500000, 101380.000000, 545.677856, 1227500
855, 5381.250000, 102160.000000, 549.748474, 1225000
860, 5382.50000, 102980.000000, 554.289856, 1222500
866, 5380.000000, 103700.00000, 557.906006, 1220000
872, 5378.750000, 104500.000000, 562.09346, 1217500
877, 5380.000000, 105280.000000, 566.406372, 121500
883, 5378.750000, 106160.000000, 571.008118, 1212500
889, 5377500000, 106860.000000, 574.639648, 1210000
894, 5378.750000, 10770.000000, 579.291382, 1207500
900, 5375.000000, 108380.000000, 58.542480, 1205000
906, 5375.000000, 109160.000000, 586.734985, 120500
912, 5373.750000, 110060.000000, 591.434937, 1200000
917, 5375.000000, 110760.000000, 595.335022, 1197500
923, 5372.500000, 111860.000000, 600.967834, 1195000
934, 5371.250000, 113480.000000, 609.529480, 190000
940, 530.000000, 114160.000000, 613.039185, 1187500
946, 5372.500000, 114920.000000, 617.407715, 1185000
951, 5370.000000, 115760.000000, 621.631226, 1182500
957, 5368.750000, 116520.000000, 625.566772, 1180000
963, 5367.500000, 117320.000000, 629.715088, 1177500
980, 5366.250000, 119680.00000, 642.232788, 1170000
986, 5366.250000, 120520.000000, 646.74047, 1167500
991, 5363.750000, 121260.000000, 650.408325, 1165000
97, 5362.500000, 122320.000000, 655.940979, 1162500
1003, 5362.500000, 123060.000000, 659.90241, 1160000
1009, 5362.500000, 123800.000000, 663.877502, 115750
1014, 5363.750000, 124580.000000, 668.216003, 1155000
1020, 531.250000, 125380.000000, 672.193542, 1152500
1026, 5361.250000, 16160.000000, 676.375305, 1150000
1031, 5361.250000, 126920.00000, 680.449829, 1147500
1037, 5358.750000, 127700.000000, 684.31237, 1145000
1043, 5358.750000, 128520.000000, 688.706543, 1142500
1048, 5357.50000, 129360.000000, 693.046204, 1140000
1054, 5357.500000, 130100.000000, 697.010742, 1137500
1060, 5357.500000, 130960.000000, 701.618225, 1135000
1066, 5356.250000, 131700.000000, 75.418152, 1132500
1071, 5353.750000, 132720.000000, 710.549683, 130000
1077, 5353.750000, 133460.000000, 714.511475, 1127500
1083, 5352.500000, 134320.000000, 718.947815, 1125000
1088, 5352.500000, 135180.000000, 723.550964, 1122500
1094, 5352.500000, 135900.000000, 727.404724, 1120000
1100, 5350.000000, 136720.000000, 731.452026, 1117500
1105, 5350.000000, 137480.000000, 735.518005, 111500
1111, 5348.50000, 138300.000000, 739.732117, 1112500
1117, 5347.500000, 13900.000000, 743.623352, 1110000
1123, 5347.500000, 139900.000000, 78.115234, 1107500
1128, 5347.500000, 140660.000000, 752.179321, 105000
1134, 5345.000000, 141480.000000, 756.210571, 1102500
110, 5346.250000, 142220.000000, 760.343689, 1100000
1145, 5345.00000, 142980.000000, 764.228088, 1097500
1151, 5342.500000, 143980.00000, 769.213135, 1095000
1157, 5341.250000, 144760.000000, 773.99341, 1092500
1162, 5341.250000, 145600.000000, 777.685974, 109000
1168, 5340.000000, 146420.000000, 781.882812, 1087500
1174, 340.000000, 147120.000000, 785.620789, 1085000
1185, 5338.750000, 148780.00000, 794.299255, 1080000
1191, 5336.250000, 149420.000000, 797.34268, 1077500
1197, 5336.250000, 150260.000000, 801.824951, 1075000
1202, 5337.500000, 151000.000000, 805.962524, 1072500
1208, 5336.250000, 151860.000000, 810.362915, 1070000
1214, 5333.750000, 15600.000000, 813.930237, 1067500
1231, 331.250000, 155260.000000, 827.729858, 1060000
1237, 5330.000000, 156060.000000, 831.799805, 1057500
1242, 5331.250000, 156760.000000, 835.726746, 1055000
1248, 5328.750000, 157560.000000, 839.597839, 1052500
1254, 5327.500000, 158360.000000, 84.662903, 1050000
1259, 5327.500000, 159160.000000, 847.924927, 107500
1265, 532.500000, 159980.000000, 852.293457, 1045000
1271, 5325.000000, 16760.000000, 856.046997, 1042500
1276, 5325.000000, 161520.000000, 860.093994, 1040000
1288, 5323.750000, 163100.000000, 868.303650, 1035000
294, 5322.500000, 163900.000000, 872.357727, 1032500
1299, 5323.70000, 164920.000000, 877.992859, 1030000
1305, 5321.250000, 16568.000000, 881.624695, 1027500
1311, 5317.500000, 166460.000000, 88.151062, 1025000
1316, 5318.750000, 167220.000000, 889.401367, 102500
1322, 5318.750000, 168060.000000, 893.869141, 1020000
132, 5317.500000, 168820.000000, 897.700378, 1017500
1333, 5316.25000, 169600.000000, 901.635986, 1015000
1339, 5315.000000, 170400.00000, 905.676025, 1012500
1345, 5313.750000, 171160.000000, 909.51465, 1010000
1351, 5313.750000, 171960.000000, 913.752441, 100750
1356, 5312.500000, 172700.000000, 917.468750, 1005000
1362, 512.500000, 173500.000000, 921.718750, 1002500
1368, 5310.000000, 74320.000000, 925.639221, 1000000
1373, 5310.000000, 175060.00000, 929.568604, 997500
1379, 5308.750000, 176100.000000, 934.87085, 995000
1385, 5307.500000, 176920.000000, 939.002930, 992500
190, 5306.250000, 177660.000000, 942.708374, 990000
1396, 5307.50000, 178400.000000, 946.857971, 987500
1402, 5305.000000, 179220.00000, 950.762085, 985000
1408, 5303.750000, 179980.000000, 954.56909, 982500
1413, 5302.500000, 180780.000000, 958.585938, 980000
1419, 5302.500000, 181600.000000, 962.934021, 977500
1425, 5300.000000, 182360.000000, 966.507996, 975000
1430, 5298.750000, 183200.000000, 970.731018, 972500
1436, 5300.000000, 183880.000000, 974564026, 970000
1442, 5298.750000, 184700.000000, 978.679138, 96750
1447, 5297.50000, 185480.000000, 982.580322, 965000
1453, 5295.000000, 186580000000, 987.941101, 962500
1459, 5296.250000, 187360.000000, 992.05420, 960000
1465, 5295.000000, 188100.000000, 995.989502, 957500
1470, 5293.750000, 188880.000000, 999.883484, 955000
1476, 529.750000, 189720.000000, 1004.330261, 952500
1482, 5291.250000, 19480.000000, 1007.877319, 950000
1493, 5288.750000, 192020.000000, 1015.54577, 945000
1499, 5287.500000, 192780.000000, 1019.324280, 942500
504, 5285.000000, 193620.000000, 1023.281677, 940000
1510, 5286.20000, 194380.000000, 1027.541260, 937500
1516, 5283.750000, 19520.000000, 1031.387939, 935000
1522, 5285.000000, 195920.000000, 105.437256, 932500
1527, 5281.250000, 196960.000000, 1040.194946, 90000
1533, 5282.500000, 197800.000000, 1044.878540, 927500
153, 5281.250000, 198600.000000, 1048.856201, 925000
1544, 5278.75000, 199360.000000, 1052.371582, 922500
1550, 5280.000000, 200120.00000, 1056.633545, 920000
1556, 5277.500000, 200920.000000, 1060.55347, 917500
1561, 5276.250000, 201660.000000, 1064.008545, 91500
1567, 5276.250000, 202420.000000, 1068.018555, 912500
1573, 573.750000, 203260.000000, 1071.942383, 910000
1579, 5273.750000, 04020.000000, 1075.950439, 907500
1584, 5270.000000, 204760.00000, 1079.085205, 905000
1590, 5272.500000, 205580.000000, 1083.92032, 902500
1596, 5270.000000, 206320.000000, 1087.306396, 900000
1601, 5268.750000, 207080.000000, 1091.052734, 897500
5, 5457.500000, -600.000000, -3.274500, 197500
11, 5457500000, -620.000000, -3.383650, 1595000
17, 5453.750000, -600.00000, -3.272250, 1592500
22, 5451.250000, -580.000000, -3.161725, 1590000
28, 5452.500000, -580.000000, -3.162450, 1587500
34, 5452.00000, -620.000000, -3.380550, 1585000
39, 5451.250000, -600.00000, -3.270750, 1582500
45, 5452.500000, -520.000000, -2.835300, 158000
51, 5451.250000, -540.000000, -2.943675, 1577500
57, 5452.50000, -540.000000, -2.944350, 1575000
62, 5453.750000, -520.00000, -2.835950, 1572500
68, 5452.500000, -540.000000, -2.944350, 157000
74, 5452.500000, -540.000000, -2.944350, 1567500
79, 5452.500000, -540.000000, -2.944350, 1565000
85, 5453.750000, -520.000000, -2.835950, 1562500
91, 5453.750000, -540.000000, -2.945025, 156000
96, 5452.500000, -540.000000, -2.944350, 1557500
102, 5452.500000, -540.000000, -2.944350, 1555000
108, 5452.500000, -540.000000, -2.944350, 1552500
114, 5453.750000, -520.000000, -2.835950, 1550000
119, 5453.50000, -540.000000, -2.945025, 1547500
125, 5453.750000, -580.00000, -3.163175, 1545000
131, 5453.750000, -520.000000, -2.835950, 142500
136, 5452.500000, -580.000000, -3.162450, 1540000
142, 542.500000, -540.000000, -2.944350, 1537500
148, 5451.250000, 1600.00000, 8.722000, 1535000
159, 5447.500000, 3680.000000, 20.046801, 1530000
165, 447.500000, 4520.000000, 24.622700, 1527500
171, 5447.500000, 538.000000, 29.307550, 1525000
176, 5445.000000, 6160.000000, 33.54199, 1522500
182, 5446.250000, 7080.000000, 38.559448, 1520000
188, 5445.000000, 7860.000000, 42.797699, 1517500
193, 5445.000000, 8620.000000, 46.935902, 1515000
199, 5443.750000, 9480.000000, 51.606750, 1512500
205, 5445.000000, 10220.000000, 55.647900, 1510000
210, 5445.00000, 11060.000000, 60.221699, 1507500
216, 5440.000000, 11800.00000, 64.192001, 1505000
222, 5441.250000, 12600.000000, 68.559753, 152500
228, 5440.000000, 13460.000000, 73.222397, 1500000
233, 542.500000, 14300.000000, 77.827751, 1497500
239, 5442.500000, 1526.000000, 83.052551, 1495000
245, 5438.750000, 16080.000000, 87.45101, 1492500
250, 5440.000000, 16880.000000, 91.827202, 1490000
256, 5436.250000, 17760.000000, 96.547798, 1487500
262, 5438.75000, 18520.000000, 100.725647, 1485000
267, 5437.500000, 19320.00000, 105.052498, 1482500
279, 5436.250000, 20860.000000, 113.400177, 1477500
28, 5433.750000, 21660.000000, 117.695023, 1475000
302, 5435.000000, 24100.000000, 130.983505, 167500
307, 5433.750000, 24820.000000, 134.865677, 1465000
313, 5431.250000, 25960.000000, 140.995255, 1462500
319, 5432.500000, 2680.000000, 144.939102, 1460000
324, 5431.250000, 27520.000000, 19.468002, 1457500
330, 5431.250000, 28260.000000, 153.487122, 145000
336, 5431.250000, 29020.000000, 157.614868, 1452500
342, 5430.000000, 29860.000000, 162.139801, 1450000
347, 5428.750000, 30600.000000, 166.119751, 1447500
353, 5431.250000, 31420.000000, 170649872, 1445000
2, 359, 5427.500000, 32260.000000, 175
364, 5427.50000, 33060.000000, 179.433151, 1440000
370, 5427.500000, 33760.000000, 183.232407, 1437500
376, 5425.000000, 34680.000000, 188.139008, 1435000
381, 5423.750000, 35500.000000, 192.543121, 1432500
87, 5423.750000, 36520.000000, 198.075348, 1430000
393, 5422.50000, 37280.000000, 202.150803, 1427500
399, 5422.500000, 38060.000000, 206.380356, 1425000
410, 5423.750000, 39660.000000, 215.105927, 1420000
41, 5422.500000, 40480.000000, 219.502808, 1417500
433, 5417.500000, 42800.000000, 231.869003, 1410000
438, 5418.750000, 43580.000000, 236.149124, 1407500
444, 418.750000, 44380.000000, 240.484131, 1405000
450, 5417.500000, 4120.000000, 244.437607, 1402500
456, 5416.250000, 45980.000000, 29.039169, 1400000
461, 5416.250000, 46700.000000, 252.938873, 139500
467, 5417.500000, 47720.000000, 258.523102, 1395000
473, 546.250000, 48460.000000, 262.471466, 1392500
478, 5413.750000, 4920.000000, 266.789612, 1390000
484, 5413.750000, 50080.000000, 271120605, 1387500
490, 5412.500000, 50860.000000, 275.279755, 138500
495, 5412.500000, 51620.000000, 279.393250, 1382500
501, 5412500000, 52320.000000, 283.182007, 1380000
507, 5411.250000, 53160000000, 287.662048, 1377500
513, 5410.000000, 53920.000000, 291.77214, 1375000
518, 5410.000000, 54680.000000, 295.818787, 1372500
524, 5408.750000, 55480.000000, 300.077454, 1370000
530, 5408.70000, 56320.000000, 304.620789, 1367500
535, 5408.750000, 57100.00000, 308.839630, 1365000
541, 5408.750000, 58060.000000, 314.03213, 1362500
547, 5407.500000, 58880.000000, 318.393585, 1360000
552, 5407.500000, 59600.000000, 322.286987, 1357500
558, 5406.25000, 60360.000000, 326.321259, 1355000
564, 5406.250000, 61180.00000, 330.754364, 1352500
570, 5406.250000, 61960.000000, 334.97125, 1350000
575, 406.250000, 62720.000000, 339.079987, 1347500
581, 5402.500000, 63500.000000, 343.058746, 1345000
587, 5402.500000, 64160.000000, 346.624390, 1342500
592, 5402.500000, 65000.000000, 351.162506, 1340000
598, 5403.750000, 65760.000000, 355.350586, 337500
604, 542.500000, 66480.000000, 359.158203, 1335000
609, 5402.500000, 6720.000000, 363.372162, 1332500
615, 5400.000000, 68260.000000, 368.604004, 1330000
621, 5400.000000, 68980.000000, 372.492004, 1327500
627, 5400.000000, 69780.000000, 376.812012, 1325000
632, 5398750000, 70600.000000, 381.151764, 1322500
638, 5398.750000, 71320000000, 385.038849, 1320000
644, 5400.000000, 72000.000000, 388.79988, 1317500
649, 5397.500000, 72820.000000, 393.045959, 1315000
655, 5395.000000, 73600.000000, 397.071991, 1312500
661, 5395.00000, 74320.000000, 400.956390, 1310000
666, 5393.750000, 75020.00000, 404.639130, 1307500
672, 5393.750000, 75800.000000, 408.84652, 1305000
678, 5392.500000, 77280.000000, 416.732391, 1302500
684, 5392.500000, 78020.000000, 420.722839, 1300000
689, 5391.25000, 78900.000000, 425.369629, 1297500
695, 5391.250000, 79980.00000, 431.192169, 1295000
701, 5388.750000, 80720.000000, 434.97988, 1292500
706, 5390.000000, 81480.000000, 439.177185, 1290000
72, 5390.000000, 82260.000000, 443.381409, 1287500
718, 5387.50000, 83080.000000, 447.593506, 1285000
723, 5386.250000, 83800.00000, 451.367737, 1282500
729, 5387.500000, 84500.000000, 455.243744, 280000
735, 5386.250000, 85480.000000, 460.416656, 1277500
741, 5386.250000, 86180.000000, 464.187012, 1275000
746, 5385.000000, 7000.000000, 468.494995, 1272500
752, 5382.500000, 87820.000000, 72.691162, 1270000
758, 5385.000000, 88580.000000, 477.003296, 127500
763, 5383.750000, 89280.000000, 480.661194, 1265000
769, 5382.500000, 90320.000000, 486.147400, 1262500
775, 5381.250000, 9100.000000, 490.231873, 1260000
780, 5381.250000, 91980.000000, 49.967377, 1257500
786, 5381.250000, 92660.000000, 498.626617, 125500
792, 5380.000000, 93400.000000, 502.492004, 1252500
798, 5378.750000, 94220.000000, 506.785828, 1250000
803, 5380.000000, 95000.000000, 511.100006, 1247500
809, 5376.250000, 95880.000000, 515.74854, 1245000
815, 5377.500000, 96700.000000, 520.004272, 124250
820, 5376.250000, 97500.000000, 524.184387, 1240000
826, 5375.000000, 98200.000000, 527.825012, 1237500
832, 5375.000000, 98980.000000, 532.017517, 1235000
837, 5375.000000, 99800.000000, 536.42988, 1232500
83, 5373.750000, 100860.000000, 541.996399, 1230000
849, 5373.75000, 101580.000000, 545.865540, 1227500
855, 5371.250000, 102380.000000, 549.908569, 1225000
860, 5372.500000, 103180.000000, 554.334534, 1222500
866, 5371.250000, 103960.000000, 558.395142, 1220000
2, 872, 5370.000000, 104720.000000, 562
877, 5367.50000, 105580.000000, 566.700623, 1215000
883, 5368.750000, 106380.000000, 571.127625, 1212500
889, 5367.500000, 107060.000000, 574.644531, 1210000
894, 5365.000000, 107860.000000, 578.668884, 1207500
900, 5367.500000, 108600.000000, 582.910522, 105000
906, 536.250000, 109360.000000, 586.853088, 1202500
912, 5365.000000, 110180.000000, 591.115723, 1200000
917, 5365.000000, 111000.000000, 595.515015, 1197500
923, 5363.750000, 111980.000000, 600.632751, 1195000
929, 5362.500000, 112780.000000, 604.78277, 1192500
934, 362.500000, 113580.000000, 609.072754, 1190000
940, 5362.500000, 14420.000000, 613.577271, 1187500
946, 5358.750000, 115100.000000, 616.792114, 1185000
951, 5360.000000, 115880.000000, 621.116821, 1182500
957, 5357.500000, 116700.000000, 625.22276, 1180000
93, 5358.750000, 117460.000000, 629.438782, 1177500
969, 5357.500000, 118260.000000, 633.577942, 1175000
974, 5356.250000, 119100.000000, 637.929382, 1172500
980, 5357.500000, 119860.000000, 642.149963, 1170000
986, 5357.500000, 120660.000000, 646435974, 1167500
2, 991, 5356.250000, 121420.000000, 650
997, 5353.70000, 122580.000000, 656.262695, 1162500
1003, 5352.500000, 123280.000000, 659.856201, 1160000
1009, 5355.000000, 124060.000000, 664.341309, 1157500
1014, 553.750000, 124760.000000, 667.933838, 1155000
1020, 5351.250000, 25560.000000, 671.902954, 1152500
1026, 5352.500000, 126320.00000, 676.127808, 1150000
1031, 5352.500000, 127180.000000, 680.730957, 1147500
1037, 5348.750000, 127920.000000, 684.212097, 1145000
2, 1043, 5348.750000, 128700.000000, 688
1048, 5347500000, 129480.000000, 692.394287, 1140000
1054, 5347.500000, 130260.000000, 696.565369, 1137500
1060, 5347.500000, 131080.000000, 700.950317, 1135000
1066, 5345.000000, 131880.000000, 704.898621, 1132500
1071, 5345.000000, 132860.000000, 710.136719, 1130000
177, 5343.750000, 133620.000000, 714.031860, 112750
1083, 5343.75000, 134480.000000, 718.627502, 1125000
1088, 5343.750000, 135260000000, 722.795654, 1122500
1094, 5341.250000, 136020.000000, 726.516846, 1120000
1100, 5342.500000, 136800.000000, 730.854004, 111500
1105, 5338.750000, 137580.000000, 734.505249, 1115000
1117, 5338.75000, 139180.000000, 743.047241, 1110000
1123, 5338.750000, 139920.00000, 746.997925, 1107500
1128, 5336.250000, 140720.000000, 750.917114, 1105000
1134, 5336.250000, 141500.000000, 755.079346, 1102500
1140, 5336.250000, 142280.000000, 759.241638, 1100000
1145, 535.000000, 143100.000000, 763.438477, 1097500
1151, 5333.750000, 14100.000000, 768.593384, 1095000
1157, 5332.500000, 144860.000000, 772.465942, 1092500
1162, 5332.500000, 145680.000000, 776.838623, 1090000
1168, 5331.250000, 146420.000000, 780.601624, 1087500
1174, 5331.250000, 147260.000000, 785.079895, 108500
1180, 5331.50000, 148000.000000, 789.025024, 1082500
1185, 5328.750000, 14880.000000, 793.237732, 1080000
1191, 5328.750000, 149600.000000, 77.181030, 1077500
1197, 5326.250000, 150380.000000, 800.961487, 1075000
1202, 5327.500000, 151160.000000, 805.30471, 1072500
128, 5326.250000, 151980.000000, 809.483459, 1070000
1214, 5325.000000, 152780.000000, 813.553528, 1067500
1219, 5325.000000, 153560.000000, 817.706970, 1065000
1225, 5322.500000, 154600.000000, 822.858521, 1062500
1242, 5322.500000, 156920.000000, 835.206726, 1055000
1248, 5320.000000, 157660.000000, 838.751221, 1052500
1254, 5320.000000, 158400.000000, 842.687988, 1050000
1259, 5320.000000, 15928.000000, 847.369629, 1047500
1265, 5317.500000, 160120.000000, 85.438110, 1045000
1271, 5317.500000, 160860.000000, 855.373047, 102500
1276, 5315.000000, 161620.000000, 859.010315, 1040000
1282, 5313.750000, 162480.000000, 863.378113, 1037500
1288, 5315.00000, 163200.000000, 867.408020, 1035000
1294, 5313.750000, 164000.00000, 871.455017, 1032500
1299, 5312.500000, 165060.000000, 876.81226, 1030000
1305, 5310.000000, 165720.000000, 879.973206, 102750
1311, 5310.000000, 166580.000000, 884.539795, 1025000
1316, 508.750000, 167400.000000, 888.684753, 1022500
1322, 5308.750000, 68160.000000, 892.719421, 1020000
1328, 5307.500000, 168920.00000, 896.542908, 1017500
1333, 5308.750000, 169760.000000, 901.21339, 1015000
1339, 5306.250000, 170520.000000, 904.821777, 1012500
1345, 5305.000000, 171200.000000, 908.216003, 1010000
1351, 5303750000, 172060.000000, 912.563232, 1007500
1356, 5302.500000, 17260.000000, 916.590149, 1005000
1362, 5302.500000, 173680.000000, 20.938171, 1002500
1368, 5302.500000, 174380.000000, 924.649963, 000000
1373, 501.250000, 175200.000000, 928.778992, 997500
1379, 5298.750000, 176220.000000, 933.745728, 995000
1385, 5298.750000, 177000.000000, 937.878723, 992500
1390, 5298.750000, 177720.00000, 941.693848, 990000
1396, 5296.250000, 178520.000000, 945.48672, 987500
1402, 5295.000000, 179300.000000, 949.393494, 985000
1408, 5295.00000, 180120.000000, 953.735413, 982500
1413, 5295.000000, 180880.000000, 957.759583, 980000
1419, 5295.000000, 181700.000000, 962.101501, 977500
1425, 5291.250000, 182460.000000, 965.441467, 975000
430, 5288.750000, 183260.000000, 969.216309, 97250
1436, 5288.75000, 184020.000000, 973.235779, 970000
1442, 5288.750000, 184780.00000, 977.255249, 967500
1447, 5288.750000, 185560.000000, 981.30432, 965000
1453, 5288.750000, 186660.000000, 987.198059, 962500
1459, 5286.250000, 187400.000000, 990.643250, 960000
1465, 5285000000, 188200.000000, 994.637024, 957500
